score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.6958333,0.069774345,120.0,2,0train,3,5,BNCI2014-004,LogVariance+SVM
0.6875,0.07145882,120.0,2,1train,3,5,BNCI2014-004,LogVariance+SVM
0.609375,0.08981886,160.0,2,2train,3,5,BNCI2014-004,LogVariance+SVM
0.6180556,0.06971431,120.0,2,3test,3,5,BNCI2014-004,LogVariance+SVM
0.5914062,0.09082351,160.0,2,4test,3,5,BNCI2014-004,LogVariance+SVM
0.5152778,0.06821861,120.0,3,0train,3,5,BNCI2014-004,LogVariance+SVM
0.5361111,0.07033815,120.0,3,1train,3,5,BNCI2014-004,LogVariance+SVM
0.409375,0.089440964,160.0,3,2train,3,5,BNCI2014-004,LogVariance+SVM
0.48828125,0.08921957,160.0,3,3test,3,5,BNCI2014-004,LogVariance+SVM
0.6617187,0.090079114,160.0,3,4test,3,5,BNCI2014-004,LogVariance+SVM
0.95,0.06997476,120.0,4,0train,3,5,BNCI2014-004,LogVariance+SVM
0.96224487,0.07960167,140.0,4,1train,3,5,BNCI2014-004,LogVariance+SVM
0.6402778,0.06680932,120.0,5,0train,3,5,BNCI2014-004,LogVariance+SVM
0.7969388,0.07955861,140.0,5,1train,3,5,BNCI2014-004,LogVariance+SVM
0.8680556,0.07042341,120.0,6,0train,3,5,BNCI2014-004,LogVariance+SVM
0.82916665,0.068104744,120.0,6,1train,3,5,BNCI2014-004,LogVariance+SVM
0.8828125,0.089092016,160.0,6,2train,3,5,BNCI2014-004,LogVariance+SVM
0.94140625,0.08936987,160.0,6,3test,3,5,BNCI2014-004,LogVariance+SVM
0.9390625,0.09038524,160.0,6,4test,3,5,BNCI2014-004,LogVariance+SVM
0.6585938,0.093211606,160.0,8,0train,3,5,BNCI2014-004,LogVariance+SVM
0.70416665,0.07405834,120.0,2,0train,3,5,BNCI2014-004,CSP+SVM
0.70416665,0.07276664,120.0,2,0train,3,5,BNCI2014-004,CSP+SVM
0.70416665,0.0714046,120.0,2,0train,3,5,BNCI2014-004,CSP+SVM
