score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.6888889,0.07379107,120.0,2,0train,3,5,BNCI2014-004,LogVariance+SVM
0.65833336,0.07359447,120.0,2,1train,3,5,BNCI2014-004,LogVariance+SVM
0.5914062,0.09656777,160.0,2,2train,3,5,BNCI2014-004,LogVariance+SVM
0.6458333,0.07378121,120.0,2,3test,3,5,BNCI2014-004,LogVariance+SVM
0.58203125,0.09563689,160.0,2,4test,3,5,BNCI2014-004,LogVariance+SVM
0.5402778,0.07386203,120.0,3,0train,3,5,BNCI2014-004,LogVariance+SVM
0.46666667,0.07171879,120.0,3,1train,3,5,BNCI2014-004,LogVariance+SVM
0.5210937,0.095980644,160.0,3,2train,3,5,BNCI2014-004,LogVariance+SVM
0.53125,0.099723816,160.0,3,3test,3,5,BNCI2014-004,LogVariance+SVM
0.6429688,0.094084404,160.0,3,4test,3,5,BNCI2014-004,LogVariance+SVM
0.9583333,0.072915316,120.0,4,0train,3,5,BNCI2014-004,LogVariance+SVM
0.9632653,0.084731676,140.0,4,1train,3,5,BNCI2014-004,LogVariance+SVM
0.6166667,0.0703279,120.0,5,0train,3,5,BNCI2014-004,LogVariance+SVM
0.7908163,0.08037396,140.0,5,1train,3,5,BNCI2014-004,LogVariance+SVM
0.87916666,0.06876469,120.0,6,0train,3,5,BNCI2014-004,LogVariance+SVM
0.8375,0.07082462,120.0,6,1train,3,5,BNCI2014-004,LogVariance+SVM
0.8890625,0.100431584,160.0,6,2train,3,5,BNCI2014-004,LogVariance+SVM
0.9320313,0.09580183,160.0,6,3test,3,5,BNCI2014-004,LogVariance+SVM
0.94609374,0.09937854,160.0,6,4test,3,5,BNCI2014-004,LogVariance+SVM
0.6578125,0.09924588,160.0,8,0train,3,5,BNCI2014-004,LogVariance+SVM
0.6944444,0.07629371,120.0,2,0train,3,5,BNCI2014-004,CSP+SVM
0.6944444,0.07758427,120.0,2,0train,3,5,BNCI2014-004,CSP+SVM
0.6944444,0.07710338,120.0,2,0train,3,5,BNCI2014-004,CSP+SVM
0.65555555,0.07949271,120.0,2,1train,3,5,BNCI2014-004,CSP+SVM
0.65555555,0.07976742,120.0,2,1train,3,5,BNCI2014-004,CSP+SVM
0.65555555,0.07925372,120.0,2,1train,3,5,BNCI2014-004,CSP+SVM
0.6015625,0.10101042,160.0,2,2train,3,5,BNCI2014-004,CSP+SVM
0.6015625,0.103518106,160.0,2,2train,3,5,BNCI2014-004,CSP+SVM
0.6015625,0.10268922,160.0,2,2train,3,5,BNCI2014-004,CSP+SVM
0.65416664,0.07815824,120.0,2,3test,3,5,BNCI2014-004,CSP+SVM
0.65416664,0.079760455,120.0,2,3test,3,5,BNCI2014-004,CSP+SVM
0.65416664,0.07927494,120.0,2,3test,3,5,BNCI2014-004,CSP+SVM
0.5734375,0.10010286,160.0,2,4test,3,5,BNCI2014-004,CSP+SVM
