score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.64111114,10.991155,300.0,10,0,128,1,GrosseWentrup2009,TS+SVM
0.58533335,10.320809,300.0,1,0,128,1,GrosseWentrup2009,TS+SVM
0.8508889,10.149067,300.0,2,0,128,1,GrosseWentrup2009,TS+SVM
0.88133335,10.306682,300.0,3,0,128,1,GrosseWentrup2009,TS+SVM
0.962,11.4036045,300.0,4,0,128,1,GrosseWentrup2009,TS+SVM
0.914,11.334306,300.0,5,0,128,1,GrosseWentrup2009,TS+SVM
0.88177776,10.1864195,300.0,6,0,128,1,GrosseWentrup2009,TS+SVM
0.5097778,10.798919,300.0,7,0,128,1,GrosseWentrup2009,TS+SVM
0.59466666,10.23966,300.0,8,0,128,1,GrosseWentrup2009,TS+SVM
0.73822224,10.227425,300.0,9,0,128,1,GrosseWentrup2009,TS+SVM
0.8386667,3.2027059,300.0,10,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.5888889,3.1709614,300.0,1,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.8757778,3.1584954,300.0,2,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.6893333,3.1372051,300.0,3,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.8131111,3.1776824,300.0,4,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.8931111,3.2411711,300.0,5,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.914,3.156249,300.0,6,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.5637778,3.198086,300.0,7,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.74444443,3.2219152,300.0,8,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.7502222,3.1900413,300.0,9,0,128,1,GrosseWentrup2009,LogVariance+SVM
0.562,9.975214,300.0,10,0,128,1,GrosseWentrup2009,MDM
0.562,9.999979,300.0,10,0,128,1,GrosseWentrup2009,MDM
0.5728889,9.376285,300.0,1,0,128,1,GrosseWentrup2009,MDM
0.5728889,9.342603,300.0,1,0,128,1,GrosseWentrup2009,MDM
