score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.86156464,0.12988654,144.0,1,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8312245,0.13300762,144.0,1,1test,22,2,BNCI2014-001,LogVariance+LDA
0.53993195,0.13894849,144.0,2,0train,22,2,BNCI2014-001,LogVariance+LDA
0.60564625,0.13589564,144.0,2,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9502041,0.13662834,144.0,3,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9295238,0.13475518,144.0,3,1test,22,2,BNCI2014-001,LogVariance+LDA
0.74544215,0.13574561,144.0,4,0train,22,2,BNCI2014-001,LogVariance+LDA
0.7417687,0.13393489,144.0,4,1test,22,2,BNCI2014-001,LogVariance+LDA
0.49571428,0.13405061,144.0,5,0train,22,2,BNCI2014-001,LogVariance+LDA
0.59986395,0.13672681,144.0,5,1test,22,2,BNCI2014-001,LogVariance+LDA
0.7518367,0.13709264,144.0,6,0train,22,2,BNCI2014-001,LogVariance+LDA
0.59265304,0.13451572,144.0,6,1test,22,2,BNCI2014-001,LogVariance+LDA
0.7410204,0.13433537,144.0,7,0train,22,2,BNCI2014-001,LogVariance+LDA
0.7959864,0.13479495,144.0,7,1test,22,2,BNCI2014-001,LogVariance+LDA
0.98163265,0.13708529,144.0,8,0train,22,2,BNCI2014-001,LogVariance+LDA
0.95040816,0.13364239,144.0,8,1test,22,2,BNCI2014-001,LogVariance+LDA
0.76836735,0.13207054,144.0,9,0train,22,2,BNCI2014-001,LogVariance+LDA
0.949864,0.13304476,144.0,9,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9382993,0.23542137,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.9382993,0.23466626,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.9382993,0.23754053,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.967483,0.23613039,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.967483,0.23489675,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.967483,0.23376188,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.6409524,0.24238043,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.6409524,0.23944883,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.6409524,0.23871703,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.64435375,0.24085674,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
