score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.94866866,18.475294,520.0,10,0,128,1,Schirrmeister2017,TRCSP+LDA
0.94866866,17.931892,520.0,10,0,128,1,Schirrmeister2017,TRCSP+LDA
0.94866866,17.864767,520.0,10,0,128,1,Schirrmeister2017,TRCSP+LDA
0.46909723,7.2275624,240.0,1,0,128,1,Schirrmeister2017,TRCSP+LDA
0.46909723,7.2225356,240.0,1,0,128,1,Schirrmeister2017,TRCSP+LDA
0.46909723,7.2159405,240.0,1,0,128,1,Schirrmeister2017,TRCSP+LDA
0.52573967,20.527716,520.0,11,0,128,1,Schirrmeister2017,TRCSP+LDA
0.52573967,19.919487,520.0,11,0,128,1,Schirrmeister2017,TRCSP+LDA
0.52573967,19.972382,520.0,11,0,128,1,Schirrmeister2017,TRCSP+LDA
0.99497044,20.355505,520.0,12,0,128,1,Schirrmeister2017,TRCSP+LDA
0.99497044,19.704924,520.0,12,0,128,1,Schirrmeister2017,TRCSP+LDA
0.99497044,19.70246,520.0,12,0,128,1,Schirrmeister2017,TRCSP+LDA
0.8023437,15.954712,480.0,13,0,128,1,Schirrmeister2017,TRCSP+LDA
0.8023437,15.450369,480.0,13,0,128,1,Schirrmeister2017,TRCSP+LDA
0.8023437,15.268868,480.0,13,0,128,1,Schirrmeister2017,TRCSP+LDA
0.96738166,27.083824,520.0,14,0,128,1,Schirrmeister2017,TRCSP+LDA
0.96738166,26.232164,520.0,14,0,128,1,Schirrmeister2017,TRCSP+LDA
0.96738166,26.17055,520.0,14,0,128,1,Schirrmeister2017,TRCSP+LDA
0.8890115,15.897034,486.0,2,0,128,1,Schirrmeister2017,TRCSP+LDA
0.8890115,15.192267,486.0,2,0,128,1,Schirrmeister2017,TRCSP+LDA
0.8890115,15.231162,486.0,2,0,128,1,Schirrmeister2017,TRCSP+LDA
0.993713,17.128523,520.0,3,0,128,1,Schirrmeister2017,TRCSP+LDA
0.993713,16.674843,520.0,3,0,128,1,Schirrmeister2017,TRCSP+LDA
0.993713,16.714415,520.0,3,0,128,1,Schirrmeister2017,TRCSP+LDA
0.9588753,16.99479,528.0,4,0,128,1,Schirrmeister2017,TRCSP+LDA
0.9588753,16.652239,528.0,4,0,128,1,Schirrmeister2017,TRCSP+LDA
0.9588753,16.623558,528.0,4,0,128,1,Schirrmeister2017,TRCSP+LDA
0.68057853,14.952241,440.0,5,0,128,1,Schirrmeister2017,TRCSP+LDA
0.68057853,14.274269,440.0,5,0,128,1,Schirrmeister2017,TRCSP+LDA
0.68057853,14.360447,440.0,5,0,128,1,Schirrmeister2017,TRCSP+LDA
0.7414201,16.899485,520.0,6,0,128,1,Schirrmeister2017,TRCSP+LDA
0.7414201,16.436323,520.0,6,0,128,1,Schirrmeister2017,TRCSP+LDA
0.7414201,16.403599,520.0,6,0,128,1,Schirrmeister2017,TRCSP+LDA
0.68113905,19.007435,520.0,7,0,128,1,Schirrmeister2017,TRCSP+LDA
0.68113905,18.426643,520.0,7,0,128,1,Schirrmeister2017,TRCSP+LDA
0.68113905,18.470007,520.0,7,0,128,1,Schirrmeister2017,TRCSP+LDA
0.7690898,13.501466,408.0,8,0,128,1,Schirrmeister2017,TRCSP+LDA
0.7690898,13.368049,408.0,8,0,128,1,Schirrmeister2017,TRCSP+LDA
0.7690898,13.328701,408.0,8,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5886834,17.147018,520.0,9,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5886834,16.393248,520.0,9,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5886834,16.29843,520.0,9,0,128,1,Schirrmeister2017,TRCSP+LDA
0.9818047,18.468664,520.0,10,0,128,1,Schirrmeister2017,CSP+SVM
0.9818047,18.685427,520.0,10,0,128,1,Schirrmeister2017,CSP+SVM
0.9818047,18.448967,520.0,10,0,128,1,Schirrmeister2017,CSP+SVM
0.85,7.0749583,240.0,1,0,128,1,Schirrmeister2017,CSP+SVM
0.85,7.014076,240.0,1,0,128,1,Schirrmeister2017,CSP+SVM
0.85,7.0378685,240.0,1,0,128,1,Schirrmeister2017,CSP+SVM
0.5026627,20.785297,520.0,11,0,128,1,Schirrmeister2017,CSP+SVM
0.5026627,21.009445,520.0,11,0,128,1,Schirrmeister2017,CSP+SVM
0.5026627,20.642529,520.0,11,0,128,1,Schirrmeister2017,CSP+SVM
0.9991124,19.650208,520.0,12,0,128,1,Schirrmeister2017,CSP+SVM
0.9991124,20.488874,520.0,12,0,128,1,Schirrmeister2017,CSP+SVM
0.9991124,20.32462,520.0,12,0,128,1,Schirrmeister2017,CSP+SVM
0.8773438,15.781327,480.0,13,0,128,1,Schirrmeister2017,CSP+SVM
0.8773438,16.183681,480.0,13,0,128,1,Schirrmeister2017,CSP+SVM
0.8773438,16.012468,480.0,13,0,128,1,Schirrmeister2017,CSP+SVM
0.997855,27.386938,520.0,14,0,128,1,Schirrmeister2017,CSP+SVM
0.997855,27.69694,520.0,14,0,128,1,Schirrmeister2017,CSP+SVM
0.997855,27.224033,520.0,14,0,128,1,Schirrmeister2017,CSP+SVM
0.94202244,15.825849,486.0,2,0,128,1,Schirrmeister2017,CSP+SVM
0.94202244,16.321835,486.0,2,0,128,1,Schirrmeister2017,CSP+SVM
0.94202244,16.204962,486.0,2,0,128,1,Schirrmeister2017,CSP+SVM
0.9995562,16.999353,520.0,3,0,128,1,Schirrmeister2017,CSP+SVM
0.9995562,17.327263,520.0,3,0,128,1,Schirrmeister2017,CSP+SVM
0.9995562,17.095549,520.0,3,0,128,1,Schirrmeister2017,CSP+SVM
0.9979188,17.412214,528.0,4,0,128,1,Schirrmeister2017,CSP+SVM
0.9979188,17.69418,528.0,4,0,128,1,Schirrmeister2017,CSP+SVM
0.9979188,17.515676,528.0,4,0,128,1,Schirrmeister2017,CSP+SVM
0.8586777,14.903888,440.0,5,0,128,1,Schirrmeister2017,CSP+SVM
0.8586777,15.214521,440.0,5,0,128,1,Schirrmeister2017,CSP+SVM
0.8586777,15.1339655,440.0,5,0,128,1,Schirrmeister2017,CSP+SVM
0.8581361,17.16641,520.0,6,0,128,1,Schirrmeister2017,CSP+SVM
0.8581361,17.405365,520.0,6,0,128,1,Schirrmeister2017,CSP+SVM
0.8581361,17.283316,520.0,6,0,128,1,Schirrmeister2017,CSP+SVM
0.77581364,19.172552,520.0,7,0,128,1,Schirrmeister2017,CSP+SVM
0.77581364,19.444576,520.0,7,0,128,1,Schirrmeister2017,CSP+SVM
0.77581364,19.210146,520.0,7,0,128,1,Schirrmeister2017,CSP+SVM
0.96898276,13.713066,408.0,8,0,128,1,Schirrmeister2017,CSP+SVM
0.96898276,14.028255,408.0,8,0,128,1,Schirrmeister2017,CSP+SVM
