score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.95177513,19.59045,520.0,10,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95177513,19.15994,520.0,10,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95177513,18.571827,520.0,10,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5777778,7.42436,240.0,1,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5777778,7.430472,240.0,1,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5777778,7.6261444,240.0,1,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5307692,20.870834,520.0,11,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5307692,20.284464,520.0,11,0,128,1,Schirrmeister2017,TRCSP+LDA
0.5307692,20.176144,520.0,11,0,128,1,Schirrmeister2017,TRCSP+LDA
0.995858,20.16048,520.0,12,0,128,1,Schirrmeister2017,TRCSP+LDA
0.995858,19.704493,520.0,12,0,128,1,Schirrmeister2017,TRCSP+LDA
0.995858,20.09041,520.0,12,0,128,1,Schirrmeister2017,TRCSP+LDA
0.79618055,15.735351,480.0,13,0,128,1,Schirrmeister2017,TRCSP+LDA
0.79618055,15.490028,480.0,13,0,128,1,Schirrmeister2017,TRCSP+LDA
0.79618055,15.338053,480.0,13,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95865387,27.054388,520.0,14,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95865387,27.300611,520.0,14,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95865387,26.793917,520.0,14,0,128,1,Schirrmeister2017,TRCSP+LDA
0.88844925,16.1772,486.0,2,0,128,1,Schirrmeister2017,TRCSP+LDA
0.88844925,15.833427,486.0,2,0,128,1,Schirrmeister2017,TRCSP+LDA
0.88844925,15.5896845,486.0,2,0,128,1,Schirrmeister2017,TRCSP+LDA
0.9948965,17.178642,520.0,3,0,128,1,Schirrmeister2017,TRCSP+LDA
0.9948965,17.01804,520.0,3,0,128,1,Schirrmeister2017,TRCSP+LDA
0.9948965,16.733498,520.0,3,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95811266,17.18895,528.0,4,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95811266,16.780119,528.0,4,0,128,1,Schirrmeister2017,TRCSP+LDA
0.95811266,17.074978,528.0,4,0,128,1,Schirrmeister2017,TRCSP+LDA
0.708781,14.887636,440.0,5,0,128,1,Schirrmeister2017,TRCSP+LDA
0.708781,14.293797,440.0,5,0,128,1,Schirrmeister2017,TRCSP+LDA
0.708781,14.273889,440.0,5,0,128,1,Schirrmeister2017,TRCSP+LDA
0.7610207,16.933947,520.0,6,0,128,1,Schirrmeister2017,TRCSP+LDA
