score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.85176873,0.1359109,144.0,1,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8732653,0.13958588,144.0,1,1test,22,2,BNCI2014-001,LogVariance+LDA
0.6147619,0.13890395,144.0,2,0train,22,2,BNCI2014-001,LogVariance+LDA
0.5815646,0.13864899,144.0,2,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9510204,0.13617238,144.0,3,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9404762,0.13737206,144.0,3,1test,22,2,BNCI2014-001,LogVariance+LDA
0.7332653,0.13542262,144.0,4,0train,22,2,BNCI2014-001,LogVariance+LDA
0.7284354,0.14115076,144.0,4,1test,22,2,BNCI2014-001,LogVariance+LDA
0.44823128,0.1383802,144.0,5,0train,22,2,BNCI2014-001,LogVariance+LDA
0.567551,0.1367979,144.0,5,1test,22,2,BNCI2014-001,LogVariance+LDA
0.7226531,0.13773742,144.0,6,0train,22,2,BNCI2014-001,LogVariance+LDA
0.6182313,0.13757816,144.0,6,1test,22,2,BNCI2014-001,LogVariance+LDA
0.7262585,0.13805619,144.0,7,0train,22,2,BNCI2014-001,LogVariance+LDA
0.7751701,0.1371007,144.0,7,1test,22,2,BNCI2014-001,LogVariance+LDA
0.98170066,0.13802795,144.0,8,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9582313,0.13702679,144.0,8,1test,22,2,BNCI2014-001,LogVariance+LDA
0.727483,0.13897248,144.0,9,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9481633,0.13984743,144.0,9,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9567347,0.2436943,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.9567347,0.24389672,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.9567347,0.24037448,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.97605443,0.24928637,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.97605443,0.24349323,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.97605443,0.24490938,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.72435373,0.24342804,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.72435373,0.2440414,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.72435373,0.2449131,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.6585034,0.2434454,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.6585034,0.24513069,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.6585034,0.2448347,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.992381,0.24418692,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.992381,0.24293976,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.992381,0.24336033,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.9961905,0.24240017,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.9961905,0.24273925,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.9961905,0.24516563,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.8405442,0.24315234,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.8405442,0.2456812,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.8405442,0.24345727,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.90986395,0.23371315,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.90986395,0.23292217,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.90986395,0.23423605,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.5954422,0.24716611,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.5954422,0.24461198,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.5954422,0.244378,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.67183673,0.24372606,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.67183673,0.24604306,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.67183673,0.24631858,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.8477551,0.24313211,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.8477551,0.24333128,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.8477551,0.24437246,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.80333334,0.24092603,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.80333334,0.25039515,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.80333334,0.24560924,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.867551,0.23389383,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.867551,0.23416229,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.867551,0.23868194,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.98544216,0.23997407,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
0.98544216,0.24327974,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
0.98544216,0.24156246,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
1.0,0.24641089,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
1.0,0.2415897,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
1.0,0.24345341,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
0.9961905,0.2390627,144.0,8,1test,22,2,BNCI2014-001,CSP+SVM
0.9961905,0.2389894,144.0,8,1test,22,2,BNCI2014-001,CSP+SVM
0.9961905,0.23989134,144.0,8,1test,22,2,BNCI2014-001,CSP+SVM
0.864966,0.24500403,144.0,9,0train,22,2,BNCI2014-001,CSP+SVM
0.864966,0.24466781,144.0,9,0train,22,2,BNCI2014-001,CSP+SVM
0.864966,0.2465518,144.0,9,0train,22,2,BNCI2014-001,CSP+SVM
0.9692517,0.24383092,144.0,9,1test,22,2,BNCI2014-001,CSP+SVM
0.9692517,0.2448093,144.0,9,1test,22,2,BNCI2014-001,CSP+SVM
0.9692517,0.24690895,144.0,9,1test,22,2,BNCI2014-001,CSP+SVM
0.9613606,0.24447922,144.0,1,0train,22,2,BNCI2014-001,TS+LR
0.98,0.25380358,144.0,1,1test,22,2,BNCI2014-001,TS+LR
0.73911566,0.24454589,144.0,2,0train,22,2,BNCI2014-001,TS+LR
0.68857145,0.25022644,144.0,2,1test,22,2,BNCI2014-001,TS+LR
0.99523807,0.24770418,144.0,3,0train,22,2,BNCI2014-001,TS+LR
0.99714285,0.2456915,144.0,3,1test,22,2,BNCI2014-001,TS+LR
0.8491837,0.24205756,144.0,4,0train,22,2,BNCI2014-001,TS+LR
0.9185034,0.23404059,144.0,4,1test,22,2,BNCI2014-001,TS+LR
0.61163265,0.24519233,144.0,5,0train,22,2,BNCI2014-001,TS+LR
0.6665306,0.24642272,144.0,5,1test,22,2,BNCI2014-001,TS+LR
0.8487755,0.24284664,144.0,6,0train,22,2,BNCI2014-001,TS+LR
0.78986394,0.2434052,144.0,6,1test,22,2,BNCI2014-001,TS+LR
0.8543537,0.23242578,144.0,7,0train,22,2,BNCI2014-001,TS+LR
0.98353744,0.2459929,144.0,7,1test,22,2,BNCI2014-001,TS+LR
1.0,0.2450592,144.0,8,0train,22,2,BNCI2014-001,TS+LR
0.99714285,0.24197035,144.0,8,1test,22,2,BNCI2014-001,TS+LR
0.89251703,0.24843784,144.0,9,0train,22,2,BNCI2014-001,TS+LR
0.9742177,0.24561591,144.0,9,1test,22,2,BNCI2014-001,TS+LR
0.94108844,0.23349138,144.0,1,0train,22,2,BNCI2014-001,MDM
0.94108844,0.23072915,144.0,1,0train,22,2,BNCI2014-001,MDM
