score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.640625,0.9983758,160.0,10,0,60,1,Weibo2014,MDM
0.640625,0.9955038,160.0,10,0,60,1,Weibo2014,MDM
0.6109375,1.5060726,160.0,1,0,60,1,Weibo2014,MDM
0.6109375,1.5181665,160.0,1,0,60,1,Weibo2014,MDM
0.64375,1.0573878,160.0,2,0,60,1,Weibo2014,MDM
0.64375,1.0432473,160.0,2,0,60,1,Weibo2014,MDM
0.44609374,1.0240717,160.0,3,0,60,1,Weibo2014,MDM
0.44609374,1.0395019,160.0,3,0,60,1,Weibo2014,MDM
0.515625,1.0699165,160.0,4,0,60,1,Weibo2014,MDM
0.515625,1.0543493,160.0,4,0,60,1,Weibo2014,MDM
0.4484375,1.0877198,160.0,5,0,60,1,Weibo2014,MDM
0.4484375,1.0762401,160.0,5,0,60,1,Weibo2014,MDM
0.75102043,0.91202193,140.0,6,0,60,1,Weibo2014,MDM
0.75102043,0.91253746,140.0,6,0,60,1,Weibo2014,MDM
0.89375,1.0365088,160.0,7,0,60,1,Weibo2014,MDM
0.89375,1.0457575,160.0,7,0,60,1,Weibo2014,MDM
0.51953125,2.5315013,160.0,8,0,60,1,Weibo2014,MDM
0.51953125,2.525077,160.0,8,0,60,1,Weibo2014,MDM
0.62109375,1.0323412,160.0,9,0,60,1,Weibo2014,MDM
0.62109375,1.0308317,160.0,9,0,60,1,Weibo2014,MDM
0.63984376,0.29723328,160.0,10,0,60,1,Weibo2014,LogVariance+SVM
0.60859376,0.30467254,160.0,1,0,60,1,Weibo2014,LogVariance+SVM
0.746875,0.30096072,160.0,2,0,60,1,Weibo2014,LogVariance+SVM
0.5296875,0.29576516,160.0,3,0,60,1,Weibo2014,LogVariance+SVM
0.4375,0.2980547,160.0,4,0,60,1,Weibo2014,LogVariance+SVM
0.47109374,0.30123806,160.0,5,0,60,1,Weibo2014,LogVariance+SVM
0.74693877,0.2548964,140.0,6,0,60,1,Weibo2014,LogVariance+SVM
0.9390625,0.28980166,160.0,7,0,60,1,Weibo2014,LogVariance+SVM
0.5265625,0.29688588,160.0,8,0,60,1,Weibo2014,LogVariance+SVM
0.7789062,0.29222146,160.0,9,0,60,1,Weibo2014,LogVariance+SVM
0.6976563,1.1003367,160.0,10,0,60,1,Weibo2014,TRCSP+LDA
0.6976563,1.0945542,160.0,10,0,60,1,Weibo2014,TRCSP+LDA
0.6976563,1.0882496,160.0,10,0,60,1,Weibo2014,TRCSP+LDA
0.64453125,1.5930141,160.0,1,0,60,1,Weibo2014,TRCSP+LDA
0.64453125,1.5916219,160.0,1,0,60,1,Weibo2014,TRCSP+LDA
0.64453125,1.5820904,160.0,1,0,60,1,Weibo2014,TRCSP+LDA
0.78828126,1.1447116,160.0,2,0,60,1,Weibo2014,TRCSP+LDA
0.78828126,1.1449325,160.0,2,0,60,1,Weibo2014,TRCSP+LDA
0.78828126,1.1414814,160.0,2,0,60,1,Weibo2014,TRCSP+LDA
0.5257813,1.1127614,160.0,3,0,60,1,Weibo2014,TRCSP+LDA
0.5257813,1.1242483,160.0,3,0,60,1,Weibo2014,TRCSP+LDA
0.5257813,1.1400657,160.0,3,0,60,1,Weibo2014,TRCSP+LDA
0.5648438,1.1549741,160.0,4,0,60,1,Weibo2014,TRCSP+LDA
0.5648438,1.1569722,160.0,4,0,60,1,Weibo2014,TRCSP+LDA
0.5648438,1.1642699,160.0,4,0,60,1,Weibo2014,TRCSP+LDA
0.67109376,1.1621482,160.0,5,0,60,1,Weibo2014,TRCSP+LDA
0.67109376,1.1630073,160.0,5,0,60,1,Weibo2014,TRCSP+LDA
0.67109376,1.162483,160.0,5,0,60,1,Weibo2014,TRCSP+LDA
0.95,0.97797537,140.0,6,0,60,1,Weibo2014,TRCSP+LDA
0.95,0.98098236,140.0,6,0,60,1,Weibo2014,TRCSP+LDA
0.95,0.99215066,140.0,6,0,60,1,Weibo2014,TRCSP+LDA
0.95703125,1.143055,160.0,7,0,60,1,Weibo2014,TRCSP+LDA
0.95703125,1.1395261,160.0,7,0,60,1,Weibo2014,TRCSP+LDA
0.95703125,1.1549296,160.0,7,0,60,1,Weibo2014,TRCSP+LDA
0.8890625,1.7100286,160.0,8,0,60,1,Weibo2014,TRCSP+LDA
0.8890625,1.7196721,160.0,8,0,60,1,Weibo2014,TRCSP+LDA
0.8890625,1.6973481,160.0,8,0,60,1,Weibo2014,TRCSP+LDA
