score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.98285717,3.3925767,144.0,7,1test,22,2,BNCI2014-001,TS+EL
0.99897957,3.4619613,144.0,8,0train,22,2,BNCI2014-001,TS+EL
0.9961905,3.4742644,144.0,8,1test,22,2,BNCI2014-001,TS+EL
0.90782315,3.590768,144.0,9,0train,22,2,BNCI2014-001,TS+EL
0.9664626,3.5625124,144.0,9,1test,22,2,BNCI2014-001,TS+EL
0.9346939,17.687773,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.96204084,17.938463,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.5693197,17.090717,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.542517,17.188282,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.9961905,17.815992,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.9980952,17.514154,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.847415,17.770754,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.8477551,17.660875,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.5227211,17.24526,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.64986396,17.613348,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.7288435,17.291134,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.65938777,17.924633,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.8332653,17.395338,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.96666664,17.283508,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
0.99904764,17.184776,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
0.99129254,17.311773,144.0,8,1test,22,2,BNCI2014-001,CSP+SVM
0.85176873,17.261147,144.0,9,0train,22,2,BNCI2014-001,CSP+SVM
0.97040814,17.678715,144.0,9,1test,22,2,BNCI2014-001,CSP+SVM
0.83455783,0.026650095,144.0,1,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8592517,0.025637817,144.0,1,1test,22,2,BNCI2014-001,LogVariance+LDA
0.5430612,0.02530985,144.0,2,0train,22,2,BNCI2014-001,LogVariance+LDA
0.6744218,0.025450468,144.0,2,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9552381,0.025723362,144.0,3,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9617687,0.025724554,144.0,3,1test,22,2,BNCI2014-001,LogVariance+LDA
0.73312926,0.026043033,144.0,4,0train,22,2,BNCI2014-001,LogVariance+LDA
0.6155102,0.025333453,144.0,4,1test,22,2,BNCI2014-001,LogVariance+LDA
0.46435374,0.025761748,144.0,5,0train,22,2,BNCI2014-001,LogVariance+LDA
0.5697959,0.0257092,144.0,5,1test,22,2,BNCI2014-001,LogVariance+LDA
0.70435375,0.026038552,144.0,6,0train,22,2,BNCI2014-001,LogVariance+LDA
0.71231294,0.025416326,144.0,6,1test,22,2,BNCI2014-001,LogVariance+LDA
0.74503404,0.026009034,144.0,7,0train,22,2,BNCI2014-001,LogVariance+LDA
0.847415,0.02559204,144.0,7,1test,22,2,BNCI2014-001,LogVariance+LDA
0.98564625,0.025549602,144.0,8,0train,22,2,BNCI2014-001,LogVariance+LDA
0.96619046,0.025573205,144.0,8,1test,22,2,BNCI2014-001,LogVariance+LDA
0.85557824,0.025644636,144.0,9,0train,22,2,BNCI2014-001,LogVariance+LDA
0.96,0.025602246,144.0,9,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9433333,0.18239589,144.0,1,0train,22,2,BNCI2014-001,MDM
0.9387075,0.18325277,144.0,1,1test,22,2,BNCI2014-001,MDM
0.59040815,0.1781486,144.0,2,0train,22,2,BNCI2014-001,MDM
0.5517687,0.17973442,144.0,2,1test,22,2,BNCI2014-001,MDM
0.98571426,0.19375387,144.0,3,0train,22,2,BNCI2014-001,MDM
0.9903401,0.17889114,144.0,3,1test,22,2,BNCI2014-001,MDM
0.7472789,0.1870081,144.0,4,0train,22,2,BNCI2014-001,MDM
0.79510206,0.1738122,144.0,4,1test,22,2,BNCI2014-001,MDM
0.59034014,0.18257937,144.0,5,0train,22,2,BNCI2014-001,MDM
0.6261225,0.18366423,144.0,5,1test,22,2,BNCI2014-001,MDM
0.69034016,0.1800023,144.0,6,0train,22,2,BNCI2014-001,MDM
0.67564625,0.19518217,144.0,6,1test,22,2,BNCI2014-001,MDM
0.7817007,0.16835828,144.0,7,0train,22,2,BNCI2014-001,MDM
0.94476193,0.177455,144.0,7,1test,22,2,BNCI2014-001,MDM
0.99707484,0.19567513,144.0,8,0train,22,2,BNCI2014-001,MDM
0.99142855,0.18123288,144.0,8,1test,22,2,BNCI2014-001,MDM
0.8167347,0.1841309,144.0,9,0train,22,2,BNCI2014-001,MDM
0.9404082,0.18808103,144.0,9,1test,22,2,BNCI2014-001,MDM
