score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.875,1.3073535,120.0,1,0train,3,5,BNCI2014-004,TS+EL
0.68194443,1.4183669,120.0,1,1train,3,5,BNCI2014-004,TS+EL
0.87421876,1.8805306,160.0,1,2train,3,5,BNCI2014-004,TS+EL
0.9421875,2.018953,160.0,1,3test,3,5,BNCI2014-004,TS+EL
0.8328125,1.7534082,160.0,1,4test,3,5,BNCI2014-004,TS+EL
0.6944444,1.2823298,120.0,2,0train,3,5,BNCI2014-004,TS+EL
0.63611114,1.4777488,120.0,2,1train,3,5,BNCI2014-004,TS+EL
0.5921875,1.8221855,160.0,2,2train,3,5,BNCI2014-004,TS+EL
0.6388889,1.4344001,120.0,2,3test,3,5,BNCI2014-004,TS+EL
0.57890624,2.034977,160.0,2,4test,3,5,BNCI2014-004,TS+EL
0.60694444,1.4534177,120.0,3,0train,3,5,BNCI2014-004,TS+EL
0.5347222,1.3537885,120.0,3,1train,3,5,BNCI2014-004,TS+EL
0.440625,1.9471222,160.0,3,2train,3,5,BNCI2014-004,TS+EL
0.50390625,1.7970314,160.0,3,3test,3,5,BNCI2014-004,TS+EL
0.6671875,1.6330266,160.0,3,4test,3,5,BNCI2014-004,TS+EL
0.95694447,1.3006865,120.0,4,0train,3,5,BNCI2014-004,TS+EL
0.94489795,1.5551953,140.0,4,1train,3,5,BNCI2014-004,TS+EL
1.0,1.9612801,160.0,4,2train,3,5,BNCI2014-004,TS+EL
0.9984375,1.8028269,160.0,4,3test,3,5,BNCI2014-004,TS+EL
0.9820312,1.7616776,160.0,4,4test,3,5,BNCI2014-004,TS+EL
0.61944443,1.3681084,120.0,5,0train,3,5,BNCI2014-004,TS+EL
0.8132653,1.7460251,140.0,5,1train,3,5,BNCI2014-004,TS+EL
0.9664062,1.8230104,160.0,5,2train,3,5,BNCI2014-004,TS+EL
0.95625,1.6187731,160.0,5,3test,3,5,BNCI2014-004,TS+EL
0.8390625,1.6997077,160.0,5,4test,3,5,BNCI2014-004,TS+EL
0.86388886,1.292578,120.0,6,0train,3,5,BNCI2014-004,TS+EL
0.87083334,1.3637874,120.0,6,1train,3,5,BNCI2014-004,TS+EL
0.8890625,1.8986003,160.0,6,2train,3,5,BNCI2014-004,TS+EL
0.9375,1.9670317,160.0,6,3test,3,5,BNCI2014-004,TS+EL
0.9429687,1.9938428,160.0,6,4test,3,5,BNCI2014-004,TS+EL
0.7222222,1.5212437,120.0,7,0train,3,5,BNCI2014-004,TS+EL
0.6638889,1.4899851,120.0,7,1train,3,5,BNCI2014-004,TS+EL
0.93046874,2.0298383,160.0,7,2train,3,5,BNCI2014-004,TS+EL
0.80390626,1.6673748,160.0,7,3test,3,5,BNCI2014-004,TS+EL
0.8421875,1.8687367,160.0,7,4test,3,5,BNCI2014-004,TS+EL
0.6703125,1.9445388,160.0,8,0train,3,5,BNCI2014-004,TS+EL
0.6944444,1.5038607,120.0,8,1train,3,5,BNCI2014-004,TS+EL
0.9375,1.8881276,160.0,8,2train,3,5,BNCI2014-004,TS+EL
0.9265625,1.8285577,160.0,8,3test,3,5,BNCI2014-004,TS+EL
0.9664062,1.927527,160.0,8,4test,3,5,BNCI2014-004,TS+EL
0.73055553,1.2638199,120.0,9,0train,3,5,BNCI2014-004,TS+EL
0.6736111,1.3221338,120.0,9,1train,3,5,BNCI2014-004,TS+EL
0.91015625,2.0035923,160.0,9,2train,3,5,BNCI2014-004,TS+EL
0.9421875,1.8359015,160.0,9,3test,3,5,BNCI2014-004,TS+EL
0.9164063,2.0246892,160.0,9,4test,3,5,BNCI2014-004,TS+EL
0.8736111,0.012567425,120.0,1,0train,3,5,BNCI2014-004,TRCSP+LDA
0.7236111,0.015852738,120.0,1,1train,3,5,BNCI2014-004,TRCSP+LDA
0.871875,0.018018533,160.0,1,2train,3,5,BNCI2014-004,TRCSP+LDA
0.94609374,0.014437961,160.0,1,3test,3,5,BNCI2014-004,TRCSP+LDA
0.7992188,0.0145752905,160.0,1,4test,3,5,BNCI2014-004,TRCSP+LDA
0.73333335,0.016049147,120.0,2,0train,3,5,BNCI2014-004,TRCSP+LDA
0.69027776,0.0158556,120.0,2,1train,3,5,BNCI2014-004,TRCSP+LDA
0.6515625,0.019272614,160.0,2,2train,3,5,BNCI2014-004,TRCSP+LDA
0.61944443,0.015695523,120.0,2,3test,3,5,BNCI2014-004,TRCSP+LDA
0.5609375,0.019325495,160.0,2,4test,3,5,BNCI2014-004,TRCSP+LDA
0.61944443,0.01607399,120.0,3,0train,3,5,BNCI2014-004,TRCSP+LDA
0.55694443,0.012537384,120.0,3,1train,3,5,BNCI2014-004,TRCSP+LDA
0.4390625,0.014727116,160.0,3,2train,3,5,BNCI2014-004,TRCSP+LDA
0.5265625,0.015574073,160.0,3,3test,3,5,BNCI2014-004,TRCSP+LDA
0.63359374,0.014776754,160.0,3,4test,3,5,BNCI2014-004,TRCSP+LDA
0.9597222,0.015910912,120.0,4,0train,3,5,BNCI2014-004,TRCSP+LDA
