score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8888889,1.3976934,120.0,1,0train,3,5,BNCI2014-004,TS+EL
0.7,1.2081826,120.0,1,1train,3,5,BNCI2014-004,TS+EL
0.86875,1.9844383,160.0,1,2train,3,5,BNCI2014-004,TS+EL
0.9375,1.8984281,160.0,1,3test,3,5,BNCI2014-004,TS+EL
0.8328125,1.9727074,160.0,1,4test,3,5,BNCI2014-004,TS+EL
0.69166666,1.5110868,120.0,2,0train,3,5,BNCI2014-004,TS+EL
0.6638889,1.4473487,120.0,2,1train,3,5,BNCI2014-004,TS+EL
0.5890625,1.6806629,160.0,2,2train,3,5,BNCI2014-004,TS+EL
0.61527777,1.4036465,120.0,2,3test,3,5,BNCI2014-004,TS+EL
0.5859375,1.8360466,160.0,2,4test,3,5,BNCI2014-004,TS+EL
0.6319444,1.3894398,120.0,3,0train,3,5,BNCI2014-004,TS+EL
0.59166664,1.19783,120.0,3,1train,3,5,BNCI2014-004,TS+EL
0.4140625,1.9721594,160.0,3,2train,3,5,BNCI2014-004,TS+EL
0.5101563,2.0082242,160.0,3,3test,3,5,BNCI2014-004,TS+EL
0.66328126,1.9539242,160.0,3,4test,3,5,BNCI2014-004,TS+EL
0.9583333,1.4869187,120.0,4,0train,3,5,BNCI2014-004,TS+EL
0.955102,1.7345238,140.0,4,1train,3,5,BNCI2014-004,TS+EL
1.0,1.8113371,160.0,4,2train,3,5,BNCI2014-004,TS+EL
0.99609375,1.6738826,160.0,4,3test,3,5,BNCI2014-004,TS+EL
0.9859375,1.628472,160.0,4,4test,3,5,BNCI2014-004,TS+EL
0.6097222,1.1872699,120.0,5,0train,3,5,BNCI2014-004,TS+EL
0.81734693,1.3922036,140.0,5,1train,3,5,BNCI2014-004,TS+EL
0.9625,1.9463129,160.0,5,2train,3,5,BNCI2014-004,TS+EL
0.9546875,1.6149647,160.0,5,3test,3,5,BNCI2014-004,TS+EL
0.8375,1.6576273,160.0,5,4test,3,5,BNCI2014-004,TS+EL
0.88055557,1.3461927,120.0,6,0train,3,5,BNCI2014-004,TS+EL
0.84305555,1.4498497,120.0,6,1train,3,5,BNCI2014-004,TS+EL
0.87578124,1.7748964,160.0,6,2train,3,5,BNCI2014-004,TS+EL
