score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.86388886,1.2356391,120.0,1,0train,3,5,BNCI2014-004,TS+EL
0.6736111,1.2140151,120.0,1,1train,3,5,BNCI2014-004,TS+EL
0.8773438,1.5988643,160.0,1,2train,3,5,BNCI2014-004,TS+EL
0.93359375,1.6042612,160.0,1,3test,3,5,BNCI2014-004,TS+EL
0.84765625,1.5991806,160.0,1,4test,3,5,BNCI2014-004,TS+EL
0.7013889,1.2218397,120.0,2,0train,3,5,BNCI2014-004,TS+EL
0.69166666,1.2380812,120.0,2,1train,3,5,BNCI2014-004,TS+EL
0.5859375,1.5946785,160.0,2,2train,3,5,BNCI2014-004,TS+EL
0.6027778,1.2421225,120.0,2,3test,3,5,BNCI2014-004,TS+EL
0.578125,1.616854,160.0,2,4test,3,5,BNCI2014-004,TS+EL
0.5847222,1.2184544,120.0,3,0train,3,5,BNCI2014-004,TS+EL
0.57361114,1.2245939,120.0,3,1train,3,5,BNCI2014-004,TS+EL
0.4421875,1.6122597,160.0,3,2train,3,5,BNCI2014-004,TS+EL
0.5203125,1.6193757,160.0,3,3test,3,5,BNCI2014-004,TS+EL
0.6484375,1.6298069,160.0,3,4test,3,5,BNCI2014-004,TS+EL
0.95416665,1.2469808,120.0,4,0train,3,5,BNCI2014-004,TS+EL
0.9346939,1.4356682,140.0,4,1train,3,5,BNCI2014-004,TS+EL
1.0,1.6056812,160.0,4,2train,3,5,BNCI2014-004,TS+EL
0.9984375,1.6402833,160.0,4,3test,3,5,BNCI2014-004,TS+EL
0.9867188,1.6349505,160.0,4,4test,3,5,BNCI2014-004,TS+EL
0.57916665,1.2364808,120.0,5,0train,3,5,BNCI2014-004,TS+EL
0.82244897,1.4205796,140.0,5,1train,3,5,BNCI2014-004,TS+EL
0.9585937,1.6018407,160.0,5,2train,3,5,BNCI2014-004,TS+EL
0.95234376,1.6045228,160.0,5,3test,3,5,BNCI2014-004,TS+EL
0.84296876,1.603527,160.0,5,4test,3,5,BNCI2014-004,TS+EL
0.8763889,1.2364051,120.0,6,0train,3,5,BNCI2014-004,TS+EL
0.8541667,1.2310429,120.0,6,1train,3,5,BNCI2014-004,TS+EL
