score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.81911564,0.69547117,144.0,1,0train,22,2,BNCI2014-001,LogVariance+SVM
0.8214966,0.7310313,144.0,1,1test,22,2,BNCI2014-001,LogVariance+SVM
0.52782315,0.6839656,144.0,2,0train,22,2,BNCI2014-001,LogVariance+SVM
0.49108845,0.7344991,144.0,2,1test,22,2,BNCI2014-001,LogVariance+SVM
0.9481633,0.6741411,144.0,3,0train,22,2,BNCI2014-001,LogVariance+SVM
0.93258506,0.6691383,144.0,3,1test,22,2,BNCI2014-001,LogVariance+SVM
0.74680275,0.6913158,144.0,4,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6304762,0.6768751,144.0,4,1test,22,2,BNCI2014-001,LogVariance+SVM
0.45877552,0.6717429,144.0,5,0train,22,2,BNCI2014-001,LogVariance+SVM
0.5195918,0.6785045,144.0,5,1test,22,2,BNCI2014-001,LogVariance+SVM
0.74891156,0.6940907,144.0,6,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6834694,0.69742525,144.0,6,1test,22,2,BNCI2014-001,LogVariance+SVM
0.77265304,0.6874663,144.0,7,0train,22,2,BNCI2014-001,LogVariance+SVM
0.85884356,0.67448574,144.0,7,1test,22,2,BNCI2014-001,LogVariance+SVM
0.9809524,0.67740023,144.0,8,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9694558,0.6698481,144.0,8,1test,22,2,BNCI2014-001,LogVariance+SVM
0.84190476,0.69916415,144.0,9,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9557823,0.6650435,144.0,9,1test,22,2,BNCI2014-001,LogVariance+SVM
0.93761903,0.23190193,144.0,1,0train,22,2,BNCI2014-001,FgMDM
0.947551,0.23160729,144.0,1,1test,22,2,BNCI2014-001,FgMDM
0.67129254,0.23061375,144.0,2,0train,22,2,BNCI2014-001,FgMDM
0.67489797,0.22655988,144.0,2,1test,22,2,BNCI2014-001,FgMDM
0.99122447,0.22924943,144.0,3,0train,22,2,BNCI2014-001,FgMDM
0.9980272,0.23837677,144.0,3,1test,22,2,BNCI2014-001,FgMDM
0.8430612,0.23998933,144.0,4,0train,22,2,BNCI2014-001,FgMDM
0.927483,0.23212238,144.0,4,1test,22,2,BNCI2014-001,FgMDM
0.5581633,0.22936468,144.0,5,0train,22,2,BNCI2014-001,FgMDM
0.70210886,0.22907338,144.0,5,1test,22,2,BNCI2014-001,FgMDM
0.8334694,0.23533845,144.0,6,0train,22,2,BNCI2014-001,FgMDM
0.80312926,0.2351017,144.0,6,1test,22,2,BNCI2014-001,FgMDM
0.7912245,0.2156794,144.0,7,0train,22,2,BNCI2014-001,FgMDM
0.97197276,0.22206068,144.0,7,1test,22,2,BNCI2014-001,FgMDM
0.9979592,0.22839752,144.0,8,0train,22,2,BNCI2014-001,FgMDM
0.99904764,0.2296836,144.0,8,1test,22,2,BNCI2014-001,FgMDM
0.85952383,0.2303298,144.0,9,0train,22,2,BNCI2014-001,FgMDM
0.9585034,0.24090305,144.0,9,1test,22,2,BNCI2014-001,FgMDM
0.9495918,0.18844672,144.0,1,0train,22,2,BNCI2014-001,TS+LR
0.9646939,0.19354467,144.0,1,1test,22,2,BNCI2014-001,TS+LR
0.65782315,0.17966218,144.0,2,0train,22,2,BNCI2014-001,TS+LR
0.6336735,0.19502583,144.0,2,1test,22,2,BNCI2014-001,TS+LR
0.9920408,0.19381018,144.0,3,0train,22,2,BNCI2014-001,TS+LR
0.9980272,0.18939114,144.0,3,1test,22,2,BNCI2014-001,TS+LR
0.8340136,0.1858776,144.0,4,0train,22,2,BNCI2014-001,TS+LR
0.9132653,0.18493548,144.0,4,1test,22,2,BNCI2014-001,TS+LR
0.54612243,0.18891473,144.0,5,0train,22,2,BNCI2014-001,TS+LR
0.6907483,0.18340921,144.0,5,1test,22,2,BNCI2014-001,TS+LR
0.84197277,0.18915614,144.0,6,0train,22,2,BNCI2014-001,TS+LR
0.7810884,0.19192228,144.0,6,1test,22,2,BNCI2014-001,TS+LR
0.84619045,0.17661676,144.0,7,0train,22,2,BNCI2014-001,TS+LR
0.9892517,0.19023332,144.0,7,1test,22,2,BNCI2014-001,TS+LR
0.99904764,0.18614069,144.0,8,0train,22,2,BNCI2014-001,TS+LR
1.0,0.193898,144.0,8,1test,22,2,BNCI2014-001,TS+LR
0.8951701,0.1899496,144.0,9,0train,22,2,BNCI2014-001,TS+LR
0.9635374,0.19311662,144.0,9,1test,22,2,BNCI2014-001,TS+LR
0.96421766,3.5410488,144.0,1,0train,22,2,BNCI2014-001,TS+EL
0.9647619,3.598194,144.0,1,1test,22,2,BNCI2014-001,TS+EL
0.6491837,3.4428778,144.0,2,0train,22,2,BNCI2014-001,TS+EL
0.6182993,4.0348372,144.0,2,1test,22,2,BNCI2014-001,TS+EL
0.99306124,3.5839317,144.0,3,0train,22,2,BNCI2014-001,TS+EL
0.99517006,3.6808853,144.0,3,1test,22,2,BNCI2014-001,TS+EL
0.8204762,3.583267,144.0,4,0train,22,2,BNCI2014-001,TS+EL
0.9008163,3.3843014,144.0,4,1test,22,2,BNCI2014-001,TS+EL
0.5431973,3.4384446,144.0,5,0train,22,2,BNCI2014-001,TS+EL
0.664898,3.4862616,144.0,5,1test,22,2,BNCI2014-001,TS+EL
0.8282313,3.6693532,144.0,6,0train,22,2,BNCI2014-001,TS+EL
0.7714966,3.5953481,144.0,6,1test,22,2,BNCI2014-001,TS+EL
0.85333335,3.2853532,144.0,7,0train,22,2,BNCI2014-001,TS+EL
0.98557824,3.3633404,144.0,7,1test,22,2,BNCI2014-001,TS+EL
0.99904764,3.424261,144.0,8,0train,22,2,BNCI2014-001,TS+EL
1.0,3.3911064,144.0,8,1test,22,2,BNCI2014-001,TS+EL
0.90394557,3.7247958,144.0,9,0train,22,2,BNCI2014-001,TS+EL
0.9685034,3.5670896,144.0,9,1test,22,2,BNCI2014-001,TS+EL
0.94285715,17.83588,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.95714283,17.433462,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.5929932,17.631912,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.5139456,17.499079,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.9920408,17.674019,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.98938775,17.38974,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.7914966,17.635149,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.84795916,17.431551,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.58687073,17.557917,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.6651701,17.840271,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.7633333,17.798561,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.7038095,17.317732,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.7997959,17.6534,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.9589796,17.289278,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
0.99714285,17.42961,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
0.9961224,17.464188,144.0,8,1test,22,2,BNCI2014-001,CSP+SVM
0.82408166,17.659008,144.0,9,0train,22,2,BNCI2014-001,CSP+SVM
0.9605442,17.46987,144.0,9,1test,22,2,BNCI2014-001,CSP+SVM
0.82462585,0.026486015,144.0,1,0train,22,2,BNCI2014-001,LogVariance+LDA
0.844966,0.0259336,144.0,1,1test,22,2,BNCI2014-001,LogVariance+LDA
0.5215646,0.025632381,144.0,2,0train,22,2,BNCI2014-001,LogVariance+LDA
0.5889116,0.025643254,144.0,2,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9534694,0.025431776,144.0,3,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9319728,0.025352573,144.0,3,1test,22,2,BNCI2014-001,LogVariance+LDA
0.76469386,0.025640821,144.0,4,0train,22,2,BNCI2014-001,LogVariance+LDA
0.6570068,0.02530985,144.0,4,1test,22,2,BNCI2014-001,LogVariance+LDA
0.38428572,0.02533803,144.0,5,0train,22,2,BNCI2014-001,LogVariance+LDA
0.5717687,0.025536347,144.0,5,1test,22,2,BNCI2014-001,LogVariance+LDA
0.70612246,0.025416613,144.0,6,0train,22,2,BNCI2014-001,LogVariance+LDA
0.7212245,0.025308704,144.0,6,1test,22,2,BNCI2014-001,LogVariance+LDA
0.76088434,0.025686884,144.0,7,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8663265,0.025375938,144.0,7,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9923129,0.025640631,144.0,8,0train,22,2,BNCI2014-001,LogVariance+LDA
0.97210884,0.025764322,144.0,8,1test,22,2,BNCI2014-001,LogVariance+LDA
0.8542177,0.025752258,144.0,9,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9576871,0.025234127,144.0,9,1test,22,2,BNCI2014-001,LogVariance+LDA
0.94680274,0.18281126,144.0,1,0train,22,2,BNCI2014-001,MDM
0.9464626,0.18590145,144.0,1,1test,22,2,BNCI2014-001,MDM
0.5721769,0.18864866,144.0,2,0train,22,2,BNCI2014-001,MDM
0.54931974,0.18984237,144.0,2,1test,22,2,BNCI2014-001,MDM
0.9802041,0.18305191,144.0,3,0train,22,2,BNCI2014-001,MDM
0.98918366,0.18204054,144.0,3,1test,22,2,BNCI2014-001,MDM
0.7517007,0.18194695,144.0,4,0train,22,2,BNCI2014-001,MDM
0.7947619,0.1745654,144.0,4,1test,22,2,BNCI2014-001,MDM
0.58231294,0.17875424,144.0,5,0train,22,2,BNCI2014-001,MDM
0.6282993,0.18127012,144.0,5,1test,22,2,BNCI2014-001,MDM
0.75537413,0.19271979,144.0,6,0train,22,2,BNCI2014-001,MDM
0.65836734,0.17897472,144.0,6,1test,22,2,BNCI2014-001,MDM
0.7654422,0.1837717,144.0,7,0train,22,2,BNCI2014-001,MDM
0.9737415,0.17911144,144.0,7,1test,22,2,BNCI2014-001,MDM
0.9942857,0.19254842,144.0,8,0train,22,2,BNCI2014-001,MDM
0.9961905,0.1851696,144.0,8,1test,22,2,BNCI2014-001,MDM
0.80687076,0.18044797,144.0,9,0train,22,2,BNCI2014-001,MDM
0.9364626,0.18821469,144.0,9,1test,22,2,BNCI2014-001,MDM
0.94258505,3.7989984,144.0,1,0train,22,2,BNCI2014-001,TS+SVM
0.9570748,3.8937716,144.0,1,1test,22,2,BNCI2014-001,TS+SVM
0.6416327,3.7879996,144.0,2,0train,22,2,BNCI2014-001,TS+SVM
0.6185714,3.8403811,144.0,2,1test,22,2,BNCI2014-001,TS+SVM
0.99326533,3.7616339,144.0,3,0train,22,2,BNCI2014-001,TS+SVM
0.99517006,3.7388167,144.0,3,1test,22,2,BNCI2014-001,TS+SVM
0.8212925,3.8348053,144.0,4,0train,22,2,BNCI2014-001,TS+SVM
0.9166667,3.7453208,144.0,4,1test,22,2,BNCI2014-001,TS+SVM
0.5527891,3.7731333,144.0,5,0train,22,2,BNCI2014-001,TS+SVM
0.6609524,3.807076,144.0,5,1test,22,2,BNCI2014-001,TS+SVM
0.8427211,3.8462276,144.0,6,0train,22,2,BNCI2014-001,TS+SVM
0.7907483,3.823736,144.0,6,1test,22,2,BNCI2014-001,TS+SVM
0.82666665,3.6635878,144.0,7,0train,22,2,BNCI2014-001,TS+SVM
0.9904082,3.7233584,144.0,7,1test,22,2,BNCI2014-001,TS+SVM
0.9980952,3.7825632,144.0,8,0train,22,2,BNCI2014-001,TS+SVM
0.99904764,3.7653773,144.0,8,1test,22,2,BNCI2014-001,TS+SVM
0.90408164,3.8263566,144.0,9,0train,22,2,BNCI2014-001,TS+SVM
0.95816326,3.7897408,144.0,9,1test,22,2,BNCI2014-001,TS+SVM
0.9490476,0.11261883,144.0,1,0train,22,2,BNCI2014-001,CSP+LDA
0.9342857,0.10830359,144.0,1,1test,22,2,BNCI2014-001,CSP+LDA
0.59768707,0.10775375,144.0,2,0train,22,2,BNCI2014-001,CSP+LDA
0.47734693,0.10813308,144.0,2,1test,22,2,BNCI2014-001,CSP+LDA
0.9929932,0.11425991,144.0,3,0train,22,2,BNCI2014-001,CSP+LDA
0.9940136,0.107898474,144.0,3,1test,22,2,BNCI2014-001,CSP+LDA
0.78965986,0.11273613,144.0,4,0train,22,2,BNCI2014-001,CSP+LDA
0.8627211,0.11131668,144.0,4,1test,22,2,BNCI2014-001,CSP+LDA
0.57054424,0.10667272,144.0,5,0train,22,2,BNCI2014-001,CSP+LDA
0.62741494,0.10977087,144.0,5,1test,22,2,BNCI2014-001,CSP+LDA
0.73394555,0.1113791,144.0,6,0train,22,2,BNCI2014-001,CSP+LDA
0.74544215,0.107906386,144.0,6,1test,22,2,BNCI2014-001,CSP+LDA
0.8327211,0.10718431,144.0,7,0train,22,2,BNCI2014-001,CSP+LDA
0.9744898,0.10692935,144.0,7,1test,22,2,BNCI2014-001,CSP+LDA
0.99904764,0.109099194,144.0,8,0train,22,2,BNCI2014-001,CSP+LDA
0.9980952,0.11024737,144.0,8,1test,22,2,BNCI2014-001,CSP+LDA
0.83442175,0.112206794,144.0,9,0train,22,2,BNCI2014-001,CSP+LDA
0.9633333,0.105670735,144.0,9,1test,22,2,BNCI2014-001,CSP+LDA
0.92734694,0.034077168,144.0,1,0train,22,2,BNCI2014-001,TRCSP+LDA
0.93115646,0.03371148,144.0,1,1test,22,2,BNCI2014-001,TRCSP+LDA
0.58993196,0.033350132,144.0,2,0train,22,2,BNCI2014-001,TRCSP+LDA
0.5328571,0.033135794,144.0,2,1test,22,2,BNCI2014-001,TRCSP+LDA
0.990136,0.032721758,144.0,3,0train,22,2,BNCI2014-001,TRCSP+LDA
0.98013604,0.03210182,144.0,3,1test,22,2,BNCI2014-001,TRCSP+LDA
0.7903401,0.032092474,144.0,4,0train,22,2,BNCI2014-001,TRCSP+LDA
0.7689796,0.03080964,144.0,4,1test,22,2,BNCI2014-001,TRCSP+LDA
0.5095238,0.032933187,144.0,5,0train,22,2,BNCI2014-001,TRCSP+LDA
0.65027213,0.032946683,144.0,5,1test,22,2,BNCI2014-001,TRCSP+LDA
0.752449,0.031843662,144.0,6,0train,22,2,BNCI2014-001,TRCSP+LDA
0.63136053,0.03132696,144.0,6,1test,22,2,BNCI2014-001,TRCSP+LDA
0.715034,0.032589864,144.0,7,0train,22,2,BNCI2014-001,TRCSP+LDA
0.77265304,0.03165107,144.0,7,1test,22,2,BNCI2014-001,TRCSP+LDA
0.9980952,0.033033084,144.0,8,0train,22,2,BNCI2014-001,TRCSP+LDA
0.9942177,0.033201884,144.0,8,1test,22,2,BNCI2014-001,TRCSP+LDA
0.82034016,0.031488467,144.0,9,0train,22,2,BNCI2014-001,TRCSP+LDA
0.9662585,0.03281126,144.0,9,1test,22,2,BNCI2014-001,TRCSP+LDA
0.9510204,0.11580944,144.0,1,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
