score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8505442,0.722531,144.0,1,0train,22,2,BNCI2014-001,LogVariance+SVM
0.8365306,0.7255753,144.0,1,1test,22,2,BNCI2014-001,LogVariance+SVM
0.5619728,0.80847454,144.0,2,0train,22,2,BNCI2014-001,LogVariance+SVM
0.5540816,0.8402968,144.0,2,1test,22,2,BNCI2014-001,LogVariance+SVM
0.94857144,0.6752623,144.0,3,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9539456,0.7288597,144.0,3,1test,22,2,BNCI2014-001,LogVariance+SVM
0.7544898,0.760351,144.0,4,0train,22,2,BNCI2014-001,LogVariance+SVM
0.5714286,0.77750057,144.0,4,1test,22,2,BNCI2014-001,LogVariance+SVM
0.48503402,0.7820811,144.0,5,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6396599,0.7233359,144.0,5,1test,22,2,BNCI2014-001,LogVariance+SVM
0.7068027,0.7890574,144.0,6,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6819728,0.7800311,144.0,6,1test,22,2,BNCI2014-001,LogVariance+SVM
0.7919728,0.6954962,144.0,7,0train,22,2,BNCI2014-001,LogVariance+SVM
0.8629932,0.78346413,144.0,7,1test,22,2,BNCI2014-001,LogVariance+SVM
0.9923129,0.77713907,144.0,8,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9577551,0.7423088,144.0,8,1test,22,2,BNCI2014-001,LogVariance+SVM
0.8041497,0.79166734,144.0,9,0train,22,2,BNCI2014-001,LogVariance+SVM
0.95782316,0.7818785,144.0,9,1test,22,2,BNCI2014-001,LogVariance+SVM
0.93714285,0.31256533,144.0,1,0train,22,2,BNCI2014-001,FgMDM
0.9385034,0.28603593,144.0,1,1test,22,2,BNCI2014-001,FgMDM
0.7194558,0.27707252,144.0,2,0train,22,2,BNCI2014-001,FgMDM
0.65734696,0.30318817,144.0,2,1test,22,2,BNCI2014-001,FgMDM
0.9903401,0.22661868,144.0,3,0train,22,2,BNCI2014-001,FgMDM
0.9942857,0.215349,144.0,3,1test,22,2,BNCI2014-001,FgMDM
0.85108846,0.30360633,144.0,4,0train,22,2,BNCI2014-001,FgMDM
0.90782315,0.27140698,144.0,4,1test,22,2,BNCI2014-001,FgMDM
0.577415,0.20744482,144.0,5,0train,22,2,BNCI2014-001,FgMDM
0.74326533,0.24709992,144.0,5,1test,22,2,BNCI2014-001,FgMDM
0.8841497,0.2790185,144.0,6,0train,22,2,BNCI2014-001,FgMDM
0.83244896,0.29801244,144.0,6,1test,22,2,BNCI2014-001,FgMDM
0.79585034,0.27951488,144.0,7,0train,22,2,BNCI2014-001,FgMDM
0.95448977,0.2802967,144.0,7,1test,22,2,BNCI2014-001,FgMDM
0.99714285,0.30004597,144.0,8,0train,22,2,BNCI2014-001,FgMDM
0.9961905,0.22175431,144.0,8,1test,22,2,BNCI2014-001,FgMDM
0.8487755,0.30020756,144.0,9,0train,22,2,BNCI2014-001,FgMDM
0.9704762,0.22185478,144.0,9,1test,22,2,BNCI2014-001,FgMDM
0.96,0.19044223,144.0,1,0train,22,2,BNCI2014-001,TS+LR
0.96265304,0.23606281,144.0,1,1test,22,2,BNCI2014-001,TS+LR
0.7134014,0.17344585,144.0,2,0train,22,2,BNCI2014-001,TS+LR
0.70244896,0.25023746,144.0,2,1test,22,2,BNCI2014-001,TS+LR
0.9895238,0.17639737,144.0,3,0train,22,2,BNCI2014-001,TS+LR
0.9980952,0.18321948,144.0,3,1test,22,2,BNCI2014-001,TS+LR
0.8480272,0.1982871,144.0,4,0train,22,2,BNCI2014-001,TS+LR
0.8940136,0.20418978,144.0,4,1test,22,2,BNCI2014-001,TS+LR
0.6034694,0.17228322,144.0,5,0train,22,2,BNCI2014-001,TS+LR
0.70809525,0.24852486,144.0,5,1test,22,2,BNCI2014-001,TS+LR
0.87163264,0.24453206,144.0,6,0train,22,2,BNCI2014-001,TS+LR
0.8316327,0.24614076,144.0,6,1test,22,2,BNCI2014-001,TS+LR
0.8527891,0.22039032,144.0,7,0train,22,2,BNCI2014-001,TS+LR
0.9817687,0.18929262,144.0,7,1test,22,2,BNCI2014-001,TS+LR
0.9961905,0.2508788,144.0,8,0train,22,2,BNCI2014-001,TS+LR
0.99714285,0.18703914,144.0,8,1test,22,2,BNCI2014-001,TS+LR
0.88646257,0.24977636,144.0,9,0train,22,2,BNCI2014-001,TS+LR
0.9731973,0.17168307,144.0,9,1test,22,2,BNCI2014-001,TS+LR
0.96557826,3.8881807,144.0,1,0train,22,2,BNCI2014-001,TS+EL
0.967551,4.46099,144.0,1,1test,22,2,BNCI2014-001,TS+EL
0.6493197,4.200568,144.0,2,0train,22,2,BNCI2014-001,TS+EL
0.68190473,4.408706,144.0,2,1test,22,2,BNCI2014-001,TS+EL
0.9885714,4.162962,144.0,3,0train,22,2,BNCI2014-001,TS+EL
0.9980952,4.0979657,144.0,3,1test,22,2,BNCI2014-001,TS+EL
0.8219728,4.040688,144.0,4,0train,22,2,BNCI2014-001,TS+EL
0.88836735,3.8590338,144.0,4,1test,22,2,BNCI2014-001,TS+EL
0.60591835,4.139573,144.0,5,0train,22,2,BNCI2014-001,TS+EL
0.6689116,3.8290555,144.0,5,1test,22,2,BNCI2014-001,TS+EL
0.8663265,4.160474,144.0,6,0train,22,2,BNCI2014-001,TS+EL
0.7983673,4.0734076,144.0,6,1test,22,2,BNCI2014-001,TS+EL
0.83809525,3.3716397,144.0,7,0train,22,2,BNCI2014-001,TS+EL
0.97986394,4.3857694,144.0,7,1test,22,2,BNCI2014-001,TS+EL
0.99523807,3.9064925,144.0,8,0train,22,2,BNCI2014-001,TS+EL
0.9961905,4.1112294,144.0,8,1test,22,2,BNCI2014-001,TS+EL
0.8740136,4.4321303,144.0,9,0train,22,2,BNCI2014-001,TS+EL
0.974966,3.816264,144.0,9,1test,22,2,BNCI2014-001,TS+EL
0.93142855,19.754604,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.9636735,19.749075,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.5970068,20.493046,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.5229252,19.302134,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.9885034,19.916634,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.99523807,21.011719,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.80687076,19.094305,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.8142857,18.718073,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.5479592,18.910736,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.5814966,20.17658,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.74693877,19.627108,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.70034015,19.724888,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.84394556,20.07528,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.93897957,19.816885,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
0.992381,18.975101,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
