score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.88472223,1.2010049,120.0,1,0train,3,5,BNCI2014-004,TS+EL
0.7,1.1944532,120.0,1,1train,3,5,BNCI2014-004,TS+EL
0.8703125,1.5627077,160.0,1,2train,3,5,BNCI2014-004,TS+EL
0.94140625,1.5575974,160.0,1,3test,3,5,BNCI2014-004,TS+EL
0.83125,1.5385363,160.0,1,4test,3,5,BNCI2014-004,TS+EL
0.7,1.2207301,120.0,2,0train,3,5,BNCI2014-004,TS+EL
0.65555555,1.229737,120.0,2,1train,3,5,BNCI2014-004,TS+EL
0.6015625,1.6028217,160.0,2,2train,3,5,BNCI2014-004,TS+EL
0.62916666,1.2404611,120.0,2,3test,3,5,BNCI2014-004,TS+EL
0.5578125,1.601784,160.0,2,4test,3,5,BNCI2014-004,TS+EL
0.64305556,1.2442858,120.0,3,0train,3,5,BNCI2014-004,TS+EL
0.49861112,1.2427504,120.0,3,1train,3,5,BNCI2014-004,TS+EL
0.45703125,1.6005104,160.0,3,2train,3,5,BNCI2014-004,TS+EL
0.5523437,1.6015799,160.0,3,3test,3,5,BNCI2014-004,TS+EL
0.6734375,1.5922982,160.0,3,4test,3,5,BNCI2014-004,TS+EL
0.9513889,1.2299868,120.0,4,0train,3,5,BNCI2014-004,TS+EL
0.9397959,1.4437897,140.0,4,1train,3,5,BNCI2014-004,TS+EL
0.99921876,1.6367731,160.0,4,2train,3,5,BNCI2014-004,TS+EL
0.9984375,1.6009524,160.0,4,3test,3,5,BNCI2014-004,TS+EL
0.98515624,1.6206632,160.0,4,4test,3,5,BNCI2014-004,TS+EL
0.59583336,1.228809,120.0,5,0train,3,5,BNCI2014-004,TS+EL
0.8142857,1.4208119,140.0,5,1train,3,5,BNCI2014-004,TS+EL
0.96484375,1.6080298,160.0,5,2train,3,5,BNCI2014-004,TS+EL
0.9554688,1.6129379,160.0,5,3test,3,5,BNCI2014-004,TS+EL
0.8375,1.5954816,160.0,5,4test,3,5,BNCI2014-004,TS+EL
0.88055557,1.2334503,120.0,6,0train,3,5,BNCI2014-004,TS+EL
0.8736111,1.2488917,120.0,6,1train,3,5,BNCI2014-004,TS+EL
0.8578125,1.6087143,160.0,6,2train,3,5,BNCI2014-004,TS+EL
0.93671876,1.5915443,160.0,6,3test,3,5,BNCI2014-004,TS+EL
0.95,1.5968482,160.0,6,4test,3,5,BNCI2014-004,TS+EL
0.68472224,1.2269226,120.0,7,0train,3,5,BNCI2014-004,TS+EL
0.6319444,1.2501783,120.0,7,1train,3,5,BNCI2014-004,TS+EL
0.93671876,1.6184796,160.0,7,2train,3,5,BNCI2014-004,TS+EL
0.8078125,1.603075,160.0,7,3test,3,5,BNCI2014-004,TS+EL
0.8539063,1.601525,160.0,7,4test,3,5,BNCI2014-004,TS+EL
0.671875,1.6421717,160.0,8,0train,3,5,BNCI2014-004,TS+EL
0.7138889,1.2364751,120.0,8,1train,3,5,BNCI2014-004,TS+EL
0.9375,1.6233556,160.0,8,2train,3,5,BNCI2014-004,TS+EL
0.92578125,1.6120584,160.0,8,3test,3,5,BNCI2014-004,TS+EL
0.96875,1.6202079,160.0,8,4test,3,5,BNCI2014-004,TS+EL
0.7638889,1.2440176,120.0,9,0train,3,5,BNCI2014-004,TS+EL
0.6611111,1.2371271,120.0,9,1train,3,5,BNCI2014-004,TS+EL
0.9078125,1.6304164,160.0,9,2train,3,5,BNCI2014-004,TS+EL
0.94921875,1.6017958,160.0,9,3test,3,5,BNCI2014-004,TS+EL
0.90625,1.605958,160.0,9,4test,3,5,BNCI2014-004,TS+EL
0.8833333,0.012275314,120.0,1,0train,3,5,BNCI2014-004,TRCSP+LDA
0.72083336,0.012185621,120.0,1,1train,3,5,BNCI2014-004,TRCSP+LDA
0.87578124,0.014782238,160.0,1,2train,3,5,BNCI2014-004,TRCSP+LDA
0.9320313,0.014328527,160.0,1,3test,3,5,BNCI2014-004,TRCSP+LDA
0.8125,0.015446091,160.0,1,4test,3,5,BNCI2014-004,TRCSP+LDA
0.7347222,0.012678623,120.0,2,0train,3,5,BNCI2014-004,TRCSP+LDA
0.69305557,0.012612152,120.0,2,1train,3,5,BNCI2014-004,TRCSP+LDA
0.5875,0.015415239,160.0,2,2train,3,5,BNCI2014-004,TRCSP+LDA
0.6097222,0.0123662,120.0,2,3test,3,5,BNCI2014-004,TRCSP+LDA
0.5289062,0.015279484,160.0,2,4test,3,5,BNCI2014-004,TRCSP+LDA
0.6375,0.012849522,120.0,3,0train,3,5,BNCI2014-004,TRCSP+LDA
0.49583334,0.012620402,120.0,3,1train,3,5,BNCI2014-004,TRCSP+LDA
0.39765626,0.015261745,160.0,3,2train,3,5,BNCI2014-004,TRCSP+LDA
0.5859375,0.01588254,160.0,3,3test,3,5,BNCI2014-004,TRCSP+LDA
0.64140624,0.015161181,160.0,3,4test,3,5,BNCI2014-004,TRCSP+LDA
0.95694447,0.012653542,120.0,4,0train,3,5,BNCI2014-004,TRCSP+LDA
0.94081634,0.013924169,140.0,4,1train,3,5,BNCI2014-004,TRCSP+LDA
0.99921876,0.014939356,160.0,4,2train,3,5,BNCI2014-004,TRCSP+LDA
0.9976562,0.015187931,160.0,4,3test,3,5,BNCI2014-004,TRCSP+LDA
0.984375,0.0158844,160.0,4,4test,3,5,BNCI2014-004,TRCSP+LDA
0.61388886,0.0129164215,120.0,5,0train,3,5,BNCI2014-004,TRCSP+LDA
0.79285717,0.013807488,140.0,5,1train,3,5,BNCI2014-004,TRCSP+LDA
0.959375,0.015190554,160.0,5,2train,3,5,BNCI2014-004,TRCSP+LDA
0.9578125,0.014887762,160.0,5,3test,3,5,BNCI2014-004,TRCSP+LDA
0.8460938,0.01479578,160.0,5,4test,3,5,BNCI2014-004,TRCSP+LDA
0.8888889,0.012810374,120.0,6,0train,3,5,BNCI2014-004,TRCSP+LDA
0.8680556,0.012938356,120.0,6,1train,3,5,BNCI2014-004,TRCSP+LDA
0.865625,0.014936542,160.0,6,2train,3,5,BNCI2014-004,TRCSP+LDA
0.9265625,0.014907217,160.0,6,3test,3,5,BNCI2014-004,TRCSP+LDA
0.946875,0.014854526,160.0,6,4test,3,5,BNCI2014-004,TRCSP+LDA
0.6875,0.013043833,120.0,7,0train,3,5,BNCI2014-004,TRCSP+LDA
0.5708333,0.012782383,120.0,7,1train,3,5,BNCI2014-004,TRCSP+LDA
0.92890626,0.014907789,160.0,7,2train,3,5,BNCI2014-004,TRCSP+LDA
0.79765624,0.015661573,160.0,7,3test,3,5,BNCI2014-004,TRCSP+LDA
0.8390625,0.014875269,160.0,7,4test,3,5,BNCI2014-004,TRCSP+LDA
0.64921874,0.015009737,160.0,8,0train,3,5,BNCI2014-004,TRCSP+LDA
0.7263889,0.012930346,120.0,8,1train,3,5,BNCI2014-004,TRCSP+LDA
0.934375,0.014872694,160.0,8,2train,3,5,BNCI2014-004,TRCSP+LDA
0.93359375,0.0156016825,160.0,8,3test,3,5,BNCI2014-004,TRCSP+LDA
0.9742187,0.015196514,160.0,8,4test,3,5,BNCI2014-004,TRCSP+LDA
0.74583334,0.01305337,120.0,9,0train,3,5,BNCI2014-004,TRCSP+LDA
0.6458333,0.0129179,120.0,9,1train,3,5,BNCI2014-004,TRCSP+LDA
0.88984376,0.015003776,160.0,9,2train,3,5,BNCI2014-004,TRCSP+LDA
0.9484375,0.015442562,160.0,9,3test,3,5,BNCI2014-004,TRCSP+LDA
0.9007813,0.014995384,160.0,9,4test,3,5,BNCI2014-004,TRCSP+LDA
0.87222224,0.184546,120.0,1,0train,3,5,BNCI2014-004,LogVariance+SVM
0.69027776,0.1818893,120.0,1,1train,3,5,BNCI2014-004,LogVariance+SVM
0.8851563,0.19732547,160.0,1,2train,3,5,BNCI2014-004,LogVariance+SVM
0.8960937,0.19216189,160.0,1,3test,3,5,BNCI2014-004,LogVariance+SVM
0.8234375,0.20886588,160.0,1,4test,3,5,BNCI2014-004,LogVariance+SVM
0.7291667,0.18888359,120.0,2,0train,3,5,BNCI2014-004,LogVariance+SVM
0.69027776,0.18819556,120.0,2,1train,3,5,BNCI2014-004,LogVariance+SVM
