score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.7409118,6.757974,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+SVM
0.74272346,6.588768,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+SVM
0.73679584,4.8298764,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+SVM
0.7228724,6.214831,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+SVM
0.73748153,5.4558325,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,LogVariance+SVM
0.82500744,2.9054537,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,FgMDM
0.8348084,2.8412838,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,FgMDM
0.83563155,2.8847492,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,FgMDM
0.8178173,2.7390037,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,FgMDM
0.836526,2.9231815,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,FgMDM
0.84734184,2.35973,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+LR
0.852673,2.3507955,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+LR
0.85535395,2.3507411,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+LR
0.8299817,2.3466933,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+LR
0.85131407,2.3445451,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+LR
0.8475943,14.179666,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+EL
0.8538759,14.1761,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+EL
0.85529435,14.242428,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+EL
0.8304438,14.211096,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+EL
0.8517464,14.283176,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+EL
0.80054945,47.57579,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,CSP+SVM
0.81409264,45.769398,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,CSP+SVM
0.84793013,44.93474,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,CSP+SVM
0.8083958,47.67074,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,CSP+SVM
0.8114071,47.788445,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,CSP+SVM
0.74582714,0.14796114,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+LDA
0.7476537,0.14906287,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+LDA
0.7419239,0.14783072,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+LDA
0.72203755,0.14721179,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+LDA
0.735648,0.14884496,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,LogVariance+LDA
0.5831155,2.1903384,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,MDM
0.65348977,2.1849165,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,MDM
0.648753,2.1912942,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,MDM
0.61884886,2.1890469,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,MDM
0.59881335,2.1915472,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,MDM
0.89386696,14.643111,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+SVM
0.8886991,14.632356,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+SVM
0.89122105,14.276253,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+SVM
0.88147163,13.968933,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+SVM
0.8900434,13.317144,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+SVM
0.7555984,1.0881653,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,CSP+LDA
0.78448176,1.0837367,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,CSP+LDA
0.808843,1.0861247,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,CSP+LDA
0.7521802,1.0824165,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,CSP+LDA
0.775376,1.0875766,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,CSP+LDA
0.74010986,0.25900698,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TRCSP+LDA
0.76643896,0.25866795,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TRCSP+LDA
0.7590674,0.25914407,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TRCSP+LDA
0.72707623,0.2570629,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TRCSP+LDA
0.776986,0.25854778,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TRCSP+LDA
0.75473714,1.0913594,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7845263,1.0863471,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,DLCSPauto+shLDA
0.8085002,1.0881264,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7524038,1.0879011,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7753015,1.0867198,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,DLCSPauto+shLDA
