score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.7753444,13.391489,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TS+EL
0.75927067,13.299697,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TS+EL
0.7560126,13.332777,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TS+EL
0.75864965,13.311993,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TS+EL
0.760221,13.332269,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TS+EL
0.7763041,0.32106113,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TRCSP+LDA
0.7602704,0.32299066,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TRCSP+LDA
0.7531145,0.35500574,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TRCSP+LDA
0.75902367,0.32170057,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TRCSP+LDA
0.7612208,0.32068944,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TRCSP+LDA
0.76393074,4.3271055,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,LogVariance+SVM
0.7520019,4.00493,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,LogVariance+SVM
0.75185835,4.013324,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,LogVariance+SVM
0.7529287,5.1682596,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,LogVariance+SVM
0.74842626,5.4967356,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,LogVariance+SVM
0.80392325,15.620723,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TS+SVM
0.7951819,15.420541,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TS+SVM
0.7957394,15.555006,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TS+SVM
0.789588,15.506111,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TS+SVM
0.7866569,15.500942,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TS+SVM
0.7912723,89.06996,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,CSP+SVM
0.7724651,88.4562,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,CSP+SVM
0.7800256,89.923294,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,CSP+SVM
0.77672994,88.88547,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,CSP+SVM
0.7720299,88.96038,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,CSP+SVM
0.77533734,2.2134364,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TS+LR
0.7592777,2.2165039,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TS+LR
0.755975,2.2258167,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TS+LR
0.75864494,2.2193587,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TS+LR
0.76028687,2.2219663,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TS+LR
0.76388603,0.05790925,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,LogVariance+LDA
0.7525876,0.059566736,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,LogVariance+LDA
0.74884266,0.058938026,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,LogVariance+LDA
0.75308394,0.06030798,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,LogVariance+LDA
0.7484004,0.058589935,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,LogVariance+LDA
0.7739729,2.1389532,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,CSP+LDA
0.76069623,2.1392796,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,CSP+LDA
0.7533615,2.145509,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,CSP+LDA
0.762404,2.1432226,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,CSP+LDA
0.7600093,2.1352062,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,CSP+LDA
0.76665473,2.199374,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,MDM
0.74395674,2.1959105,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,MDM
0.76139486,2.2058372,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,MDM
0.74792284,2.2080364,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,MDM
0.7571629,2.200092,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,MDM
0.7739165,2.1826148,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,DLCSPauto+shLDA
0.76068443,2.1403956,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,DLCSPauto+shLDA
0.7534062,2.1400225,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,DLCSPauto+shLDA
0.762397,2.1434655,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,DLCSPauto+shLDA
0.760014,2.1435215,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,DLCSPauto+shLDA
0.77492094,2.248164,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,FgMDM
