score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.7407633,6.417498,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+SVM
0.735046,5.900923,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+SVM
0.7405972,5.33158,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+SVM
0.71415156,5.6850443,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+SVM
0.73396343,4.7298183,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,LogVariance+SVM
0.831289,2.7303557,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,FgMDM
0.84068906,2.8720877,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,FgMDM
0.84087896,2.9373357,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,FgMDM
0.8354676,2.7459128,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,FgMDM
0.820918,2.883476,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,FgMDM
0.8496882,2.3459888,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+LR
0.84585685,2.3450987,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+LR
0.8531328,2.3429837,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+LR
0.8506731,2.3517933,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+LR
0.8476171,2.353272,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+LR
0.8498812,14.206442,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+EL
0.84606475,14.20942,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+EL
0.85292405,14.232082,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+EL
0.8515675,14.154589,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+EL
0.84846675,14.387336,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+EL
0.81364715,47.741173,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,CSP+SVM
0.80075735,45.717014,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,CSP+SVM
0.8264635,49.68236,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,CSP+SVM
0.79565,45.951767,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,CSP+SVM
0.8270449,46.267128,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,CSP+SVM
0.7459757,0.14829826,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+LDA
0.73372436,0.14759445,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+LDA
0.7489304,0.14778304,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+LDA
0.71580625,0.14837742,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+LDA
0.73642313,0.14904523,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,LogVariance+LDA
0.6324027,2.1953263,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,MDM
0.572572,2.1938457,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,MDM
0.62044394,2.1913986,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,MDM
0.5996333,2.192837,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,MDM
0.67588437,2.1957378,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,MDM
0.8898723,13.775436,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+SVM
0.8871993,12.979297,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+SVM
0.8935168,13.813776,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+SVM
0.8813673,12.730881,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+SVM
0.8938895,14.184638,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+SVM
0.774161,1.087508,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,CSP+LDA
0.78703594,1.0859067,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,CSP+LDA
0.78311294,1.0834496,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,CSP+LDA
0.77376604,1.0867641,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,CSP+LDA
0.78633296,1.0858741,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,CSP+LDA
0.7544847,0.2594471,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TRCSP+LDA
0.7898723,0.25929952,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TRCSP+LDA
0.74721605,0.25867844,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TRCSP+LDA
0.72746384,0.25781345,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TRCSP+LDA
0.736766,0.2580886,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TRCSP+LDA
0.7744877,1.0937271,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7867686,1.0932705,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,DLCSPauto+shLDA
0.78308314,1.0813918,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7739748,1.0856402,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7864075,1.0870452,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,DLCSPauto+shLDA
