score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.7078408,5.8830557,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+SVM
0.74600536,6.400481,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+SVM
0.763957,5.33925,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+SVM
0.7325025,5.6508303,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+SVM
0.7331435,6.950727,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,LogVariance+SVM
0.8142412,2.8874795,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,FgMDM
0.8385506,2.9293556,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,FgMDM
0.85323715,2.9562526,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,FgMDM
0.816729,2.895734,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,FgMDM
0.836362,2.8807228,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,FgMDM
0.8195129,2.3434427,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+LR
0.86097413,2.350409,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+LR
0.87055945,2.3537483,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+LR
0.8407895,2.3467815,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+LR
0.8450977,2.3586712,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+LR
0.8191565,14.155985,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+EL
0.8608851,14.082361,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+EL
0.8696203,14.055631,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+EL
0.842325,14.192479,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+EL
0.84545547,14.167805,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+EL
0.78592217,49.38339,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,CSP+SVM
0.83470446,45.62513,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,CSP+SVM
0.84843695,45.66762,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,CSP+SVM
0.8092306,46.044983,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,CSP+SVM
0.81819,47.67403,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,CSP+SVM
0.7106623,0.14985013,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+LDA
0.75010395,0.19538331,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+LDA
0.7650303,0.17022896,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+LDA
0.7322789,0.23060966,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+LDA
