score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.76462233,13.335091,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TS+EL
0.7718488,13.335839,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TS+EL
0.7591578,13.33747,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TS+EL
0.7653045,13.273717,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TS+EL
0.7533027,13.344712,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TS+EL
0.7627522,0.32114077,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TRCSP+LDA
0.7731096,0.31886816,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TRCSP+LDA
0.75991523,0.3211758,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TRCSP+LDA
0.7654715,0.3225243,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TRCSP+LDA
0.7548224,0.3201902,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TRCSP+LDA
0.7588755,4.2885647,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,LogVariance+SVM
0.7605904,4.6552944,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,LogVariance+SVM
0.744272,4.1171107,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,LogVariance+SVM
0.7612584,4.2022414,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,LogVariance+SVM
0.7501247,4.2899456,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,LogVariance+SVM
0.7944597,15.484867,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TS+SVM
0.8027965,15.652464,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TS+SVM
0.78783077,15.496134,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TS+SVM
0.8036504,15.604204,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TS+SVM
0.78871757,15.549703,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TS+SVM
0.7850879,89.09172,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,CSP+SVM
0.78440803,89.591484,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,CSP+SVM
0.77150065,88.8475,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,CSP+SVM
0.78393054,89.11107,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,CSP+SVM
0.7727333,88.90337,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,CSP+SVM
0.7646058,2.211176,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,TS+LR
0.7719123,2.2079167,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,TS+LR
0.75929654,2.2009928,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,TS+LR
0.7653233,2.2011745,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,TS+LR
0.7532651,2.2018147,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,TS+LR
0.7586402,0.05975032,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,LogVariance+LDA
0.7603104,0.058802843,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,LogVariance+LDA
0.74216664,0.058243275,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,LogVariance+LDA
0.7603104,0.05939269,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,LogVariance+LDA
0.74855095,0.058043957,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,LogVariance+LDA
0.7656268,2.1266983,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,CSP+LDA
0.77371186,2.1246126,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,CSP+LDA
