score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.9651389,73.13038,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGTCNet
0.95819443,67.80898,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGTCNet
0.9739583,39.191364,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGTCNet
0.95381945,59.194,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGTCNet
0.9669468,46.172318,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGTCNet
0.968125,59.32275,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGNeX
0.9545139,54.10463,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGNeX
0.9575,66.32396,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGNeX
0.94180554,62.43077,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGNeX
0.9563025,58.205463,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGNeX
0.97097224,62.536045,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGNet_8_2
0.9577778,61.038734,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGNet_8_2
0.97430557,32.943596,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGNet_8_2
0.96444446,37.84736,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGNet_8_2
0.9665266,29.179102,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGNet_8_2
0.9822222,95.29762,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGITNet
0.96166664,88.06548,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGITNet
0.9760417,84.15402,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGITNet
0.9660417,81.76424,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGITNet
0.9735294,69.37632,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGITNet
