score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.9651389,72.2812,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGTCNet
0.95819443,67.22108,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGTCNet
0.9739583,38.048595,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGTCNet
0.95381945,57.652588,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGTCNet
0.9669468,45.008503,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGTCNet
0.968125,56.032738,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGNeX
0.9545139,53.723892,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGNeX
0.9575,65.69471,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGNeX
0.94180554,62.35329,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGNeX
0.9563025,53.29304,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGNeX
0.97097224,61.283672,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGNet_8_2
0.9577778,60.0059,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGNet_8_2
0.97430557,31.978998,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGNet_8_2
0.96444446,37.714996,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGNet_8_2
0.9665266,27.852165,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGNet_8_2
0.9822222,95.77881,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGITNet
0.96166664,83.76994,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGITNet
0.9760417,81.01142,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGITNet
0.9660417,80.76813,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGITNet
0.9735294,68.19356,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGITNet
