score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8964954,45.396046,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8776804,50.74105,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8890297,55.548042,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.89997166,44.34725,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.899599,60.708405,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8796703,107.061066,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGITNet
0.87038904,107.16863,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGITNet
0.8772082,105.65292,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGITNet
0.8918621,105.58771,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGITNet
0.9031768,107.535965,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGITNet
0.8500965,114.775734,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGNeX
0.8182358,119.52724,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGNeX
0.84293616,116.01187,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGNeX
0.82331806,120.73318,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGNeX
0.8451275,118.35173,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGNeX
0.9011732,98.405205,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGTCNet
0.8979507,113.89245,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGTCNet
0.9014177,117.29838,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGTCNet
0.90432465,106.482216,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGTCNet
0.8952162,76.64887,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGTCNet
