score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8964954,45.42832,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8776804,49.185444,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8890297,53.879898,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.89997166,44.610973,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.899599,61.407,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8796703,105.42521,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGITNet
0.87038904,102.23937,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGITNet
0.8772082,103.780815,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGITNet
0.8918621,101.951645,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGITNet
0.9031768,104.34898,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGITNet
0.8500965,115.84413,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGNeX
0.8182358,118.56451,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGNeX
0.84293616,112.78435,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGNeX
0.82331806,120.39619,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGNeX
0.8451275,117.65486,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGNeX
0.9011732,98.267456,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGTCNet
0.8979507,112.265495,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGTCNet
0.9014177,115.61374,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGTCNet
0.90432465,105.263855,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGTCNet
0.8952162,74.56471,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGTCNet
