score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.9651389,73.66934,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGTCNet
0.95819443,68.98174,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGTCNet
0.9739583,38.808624,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGTCNet
0.95381945,59.15348,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGTCNet
0.9669468,45.6602,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGTCNet
0.968125,57.0985,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGNeX
0.9545139,53.94568,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGNeX
0.9575,65.76043,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGNeX
0.94180554,62.329945,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGNeX
0.9563025,52.95348,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGNeX
0.97097224,62.02736,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGNet_8_2
0.9577778,60.7773,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGNet_8_2
0.97430557,32.2457,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGNet_8_2
0.96444446,38.040413,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGNet_8_2
0.9665266,28.27238,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGNet_8_2
0.9822222,97.58544,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,Keras_EEGITNet
0.96166664,85.796394,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,Keras_EEGITNet
0.9760417,83.06071,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,Keras_EEGITNet
0.9660417,82.44891,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,Keras_EEGITNet
0.9735294,69.697205,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,Keras_EEGITNet
