score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8964954,44.88535,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8776804,49.465187,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8890297,54.684258,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.89997166,43.47753,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.899599,59.948093,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGNet_8_2
0.8796703,103.05583,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGITNet
0.87038904,103.00178,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGITNet
0.8772082,102.07161,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGITNet
0.8918621,102.201614,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGITNet
0.9031768,104.63925,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGITNet
0.8500965,114.12355,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGNeX
0.8182358,118.5196,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGNeX
0.84293616,112.7897,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGNeX
0.82331806,119.81644,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGNeX
0.8451275,117.32643,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGNeX
0.9011732,96.76051,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,Keras_EEGTCNet
0.8979507,111.4999,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,Keras_EEGTCNet
0.9014177,115.364296,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,Keras_EEGTCNet
0.90432465,104.896736,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,Keras_EEGTCNet
0.8952162,74.080215,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,Keras_EEGTCNet
