score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.78838736,0.8033242,144.0,1,0train,22,2,BNCI2014-001,LogVariance+SVM
0.7777778,0.70735836,144.0,1,1test,22,2,BNCI2014-001,LogVariance+SVM
0.5196759,0.82878923,144.0,2,0train,22,2,BNCI2014-001,LogVariance+SVM
0.5601852,0.6780417,144.0,2,1test,22,2,BNCI2014-001,LogVariance+SVM
0.96315587,0.75020766,144.0,3,0train,22,2,BNCI2014-001,LogVariance+SVM
0.96161264,0.7242553,144.0,3,1test,22,2,BNCI2014-001,LogVariance+SVM
0.70968366,0.67485976,144.0,4,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6907793,0.67143273,144.0,4,1test,22,2,BNCI2014-001,LogVariance+SVM
0.5138889,0.72120786,144.0,5,0train,22,2,BNCI2014-001,LogVariance+SVM
0.50887346,0.71873116,144.0,5,1test,22,2,BNCI2014-001,LogVariance+SVM
0.7341821,0.67278767,144.0,6,0train,22,2,BNCI2014-001,LogVariance+SVM
0.66473764,0.7062831,144.0,6,1test,22,2,BNCI2014-001,LogVariance+SVM
0.68441355,0.77320313,144.0,7,0train,22,2,BNCI2014-001,LogVariance+SVM
0.80189043,0.7955141,144.0,7,1test,22,2,BNCI2014-001,LogVariance+SVM
0.97704476,0.7169945,144.0,8,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9708719,0.688993,144.0,8,1test,22,2,BNCI2014-001,LogVariance+SVM
0.77334106,0.6833725,144.0,9,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9226466,0.79453135,144.0,9,1test,22,2,BNCI2014-001,LogVariance+SVM
0.908179,0.32381463,144.0,1,0train,22,2,BNCI2014-001,FgMDM
0.9502315,0.32076216,144.0,1,1test,22,2,BNCI2014-001,FgMDM
0.53125,0.31136775,144.0,2,0train,22,2,BNCI2014-001,FgMDM
0.5989583,0.31275916,144.0,2,1test,22,2,BNCI2014-001,FgMDM
0.9986497,0.31498933,144.0,3,0train,22,2,BNCI2014-001,FgMDM
0.9971065,0.31478453,144.0,3,1test,22,2,BNCI2014-001,FgMDM
0.85320216,0.307405,144.0,4,0train,22,2,BNCI2014-001,FgMDM
0.8420139,0.31534576,144.0,4,1test,22,2,BNCI2014-001,FgMDM
0.65007716,0.31580377,144.0,5,0train,22,2,BNCI2014-001,FgMDM
0.7008102,0.33721113,144.0,5,1test,22,2,BNCI2014-001,FgMDM
0.8674769,0.32034087,144.0,6,0train,22,2,BNCI2014-001,FgMDM
0.8097994,0.32027793,144.0,6,1test,22,2,BNCI2014-001,FgMDM
0.8472222,0.32362318,144.0,7,0train,22,2,BNCI2014-001,FgMDM
0.8423997,0.32047796,144.0,7,1test,22,2,BNCI2014-001,FgMDM
0.9830247,0.31707406,144.0,8,0train,22,2,BNCI2014-001,FgMDM
0.99151236,0.3167882,144.0,8,1test,22,2,BNCI2014-001,FgMDM
0.7953318,0.31486177,144.0,9,0train,22,2,BNCI2014-001,FgMDM
0.90084875,0.31841278,144.0,9,1test,22,2,BNCI2014-001,FgMDM
0.9521605,0.25656414,144.0,1,0train,22,2,BNCI2014-001,TS+LR
0.96026236,0.25716114,144.0,1,1test,22,2,BNCI2014-001,TS+LR
0.6097608,0.25015783,144.0,2,0train,22,2,BNCI2014-001,TS+LR
0.6396605,0.25515628,144.0,2,1test,22,2,BNCI2014-001,TS+LR
0.998071,0.25111794,144.0,3,0train,22,2,BNCI2014-001,TS+LR
0.9986497,0.25759125,144.0,3,1test,22,2,BNCI2014-001,TS+LR
0.8601466,0.24475741,144.0,4,0train,22,2,BNCI2014-001,TS+LR
0.8883102,0.25767922,144.0,4,1test,22,2,BNCI2014-001,TS+LR
0.6371528,0.25228262,144.0,5,0train,22,2,BNCI2014-001,TS+LR
0.6849923,0.25918984,144.0,5,1test,22,2,BNCI2014-001,TS+LR
0.8778935,0.2590301,144.0,6,0train,22,2,BNCI2014-001,TS+LR
0.81732255,0.2621348,144.0,6,1test,22,2,BNCI2014-001,TS+LR
0.90027004,0.25018954,144.0,7,0train,22,2,BNCI2014-001,TS+LR
0.92727625,0.24618006,144.0,7,1test,22,2,BNCI2014-001,TS+LR
0.99035496,0.253191,144.0,8,0train,22,2,BNCI2014-001,TS+LR
0.9971065,0.25651073,144.0,8,1test,22,2,BNCI2014-001,TS+LR
0.82253087,0.2594328,144.0,9,0train,22,2,BNCI2014-001,TS+LR
0.9265046,0.26525807,144.0,9,1test,22,2,BNCI2014-001,TS+LR
0.95852625,3.588559,144.0,1,0train,22,2,BNCI2014-001,TS+EL
0.96277004,3.5803306,144.0,1,1test,22,2,BNCI2014-001,TS+EL
0.619213,4.152087,144.0,2,0train,22,2,BNCI2014-001,TS+EL
0.6452546,3.5284433,144.0,2,1test,22,2,BNCI2014-001,TS+EL
0.9990355,3.8202026,144.0,3,0train,22,2,BNCI2014-001,TS+EL
0.9986497,3.6650252,144.0,3,1test,22,2,BNCI2014-001,TS+EL
0.8564815,3.4403415,144.0,4,0train,22,2,BNCI2014-001,TS+EL
0.8879244,3.6999366,144.0,4,1test,22,2,BNCI2014-001,TS+EL
0.6091821,3.5778632,144.0,5,0train,22,2,BNCI2014-001,TS+EL
0.6527778,3.5791683,144.0,5,1test,22,2,BNCI2014-001,TS+EL
0.880787,3.7235723,144.0,6,0train,22,2,BNCI2014-001,TS+EL
0.82098764,3.6980705,144.0,6,1test,22,2,BNCI2014-001,TS+EL
0.90007716,3.580615,144.0,7,0train,22,2,BNCI2014-001,TS+EL
0.951196,3.453823,144.0,7,1test,22,2,BNCI2014-001,TS+EL
0.9868827,3.5609202,144.0,8,0train,22,2,BNCI2014-001,TS+EL
