score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.87666667,6.832719,600.0,1,0train,3,5,BNCI2014-004,TS+EL
0.7416667,6.724533,600.0,1,1train,3,5,BNCI2014-004,TS+EL
0.88328123,6.5432034,560.0,1,2train,3,5,BNCI2014-004,TS+EL
0.924375,6.54268,560.0,1,3test,3,5,BNCI2014-004,TS+EL
0.7995312,6.3508906,560.0,1,4test,3,5,BNCI2014-004,TS+EL
0.7391667,6.5101347,560.0,2,0train,3,5,BNCI2014-004,TS+EL
0.65194446,6.4278946,560.0,2,1train,3,5,BNCI2014-004,TS+EL
0.6196875,6.1001425,520.0,2,2train,3,5,BNCI2014-004,TS+EL
0.5775,6.459038,560.0,2,3test,3,5,BNCI2014-004,TS+EL
0.61015624,6.043455,520.0,2,4test,3,5,BNCI2014-004,TS+EL
0.6072222,6.7483974,600.0,3,0train,3,5,BNCI2014-004,TS+EL
0.6325,7.029903,600.0,3,1train,3,5,BNCI2014-004,TS+EL
0.5207813,6.5239143,560.0,3,2train,3,5,BNCI2014-004,TS+EL
0.590625,6.534994,560.0,3,3test,3,5,BNCI2014-004,TS+EL
0.576875,6.642917,560.0,3,4test,3,5,BNCI2014-004,TS+EL
0.9575,7.1223702,620.0,4,0train,3,5,BNCI2014-004,TS+EL
0.9473469,6.88541,600.0,4,1train,3,5,BNCI2014-004,TS+EL
0.99828124,6.680201,580.0,4,2train,3,5,BNCI2014-004,TS+EL
0.99890625,6.8112993,580.0,4,3test,3,5,BNCI2014-004,TS+EL
0.98359376,6.862571,580.0,4,4test,3,5,BNCI2014-004,TS+EL
0.6780556,7.0436354,620.0,5,0train,3,5,BNCI2014-004,TS+EL
0.7865306,6.896591,600.0,5,1train,3,5,BNCI2014-004,TS+EL
0.9664062,6.559331,580.0,5,2train,3,5,BNCI2014-004,TS+EL
0.929375,6.6545143,580.0,5,3test,3,5,BNCI2014-004,TS+EL
0.846875,6.7192483,580.0,5,4test,3,5,BNCI2014-004,TS+EL
0.87777776,6.8763657,600.0,6,0train,3,5,BNCI2014-004,TS+EL
0.8333333,6.809115,600.0,6,1train,3,5,BNCI2014-004,TS+EL
0.87875,6.3788247,560.0,6,2train,3,5,BNCI2014-004,TS+EL
0.94140625,6.4224195,560.0,6,3test,3,5,BNCI2014-004,TS+EL
0.944375,6.4981422,560.0,6,4test,3,5,BNCI2014-004,TS+EL
0.7083333,6.7928753,600.0,7,0train,3,5,BNCI2014-004,TS+EL
0.655,6.7469172,600.0,7,1train,3,5,BNCI2014-004,TS+EL
0.9309375,6.4716554,560.0,7,2train,3,5,BNCI2014-004,TS+EL
0.80375,6.3151417,560.0,7,3test,3,5,BNCI2014-004,TS+EL
0.83515626,6.2676773,560.0,7,4test,3,5,BNCI2014-004,TS+EL
0.64,6.9436836,600.0,8,0train,3,5,BNCI2014-004,TS+EL
0.72055554,7.3396997,640.0,8,1train,3,5,BNCI2014-004,TS+EL
0.93390626,6.8139687,600.0,8,2train,3,5,BNCI2014-004,TS+EL
0.9259375,7.019334,600.0,8,3test,3,5,BNCI2014-004,TS+EL
0.9639062,6.8798714,600.0,8,4test,3,5,BNCI2014-004,TS+EL
0.7677778,6.8153095,600.0,9,0train,3,5,BNCI2014-004,TS+EL
0.69916666,6.6767454,600.0,9,1train,3,5,BNCI2014-004,TS+EL
0.90984374,6.263543,560.0,9,2train,3,5,BNCI2014-004,TS+EL
0.93046874,6.483207,560.0,9,3test,3,5,BNCI2014-004,TS+EL
0.9228125,6.416657,560.0,9,4test,3,5,BNCI2014-004,TS+EL
0.87472224,0.05085039,600.0,1,0train,3,5,BNCI2014-004,TRCSP+LDA
0.7511111,0.050559998,600.0,1,1train,3,5,BNCI2014-004,TRCSP+LDA
0.8678125,0.050871372,560.0,1,2train,3,5,BNCI2014-004,TRCSP+LDA
0.9039062,0.050717592,560.0,1,3test,3,5,BNCI2014-004,TRCSP+LDA
0.80578125,0.0504539,560.0,1,4test,3,5,BNCI2014-004,TRCSP+LDA
0.7227778,0.05119896,560.0,2,0train,3,5,BNCI2014-004,TRCSP+LDA
0.6508333,0.04968524,560.0,2,1train,3,5,BNCI2014-004,TRCSP+LDA
0.64734375,0.04919648,520.0,2,2train,3,5,BNCI2014-004,TRCSP+LDA
0.58166665,0.050074816,560.0,2,3test,3,5,BNCI2014-004,TRCSP+LDA
0.6115625,0.05034995,520.0,2,4test,3,5,BNCI2014-004,TRCSP+LDA
0.5947222,0.051567078,600.0,3,0train,3,5,BNCI2014-004,TRCSP+LDA
0.62472224,0.051146746,600.0,3,1train,3,5,BNCI2014-004,TRCSP+LDA
0.518125,0.05073285,560.0,3,2train,3,5,BNCI2014-004,TRCSP+LDA
0.57984376,0.050481796,560.0,3,3test,3,5,BNCI2014-004,TRCSP+LDA
0.5859375,0.05026412,560.0,3,4test,3,5,BNCI2014-004,TRCSP+LDA
0.965,0.056302547,620.0,4,0train,3,5,BNCI2014-004,TRCSP+LDA
0.9553061,0.054672003,600.0,4,1train,3,5,BNCI2014-004,TRCSP+LDA
0.9970313,0.054769993,580.0,4,2train,3,5,BNCI2014-004,TRCSP+LDA
0.99921876,0.054514885,580.0,4,3test,3,5,BNCI2014-004,TRCSP+LDA
0.98046875,0.056434393,580.0,4,4test,3,5,BNCI2014-004,TRCSP+LDA
0.6825,0.05532813,620.0,5,0train,3,5,BNCI2014-004,TRCSP+LDA
0.7697959,0.053790808,600.0,5,1train,3,5,BNCI2014-004,TRCSP+LDA
0.9582813,0.057391167,580.0,5,2train,3,5,BNCI2014-004,TRCSP+LDA
0.94640625,0.054487705,580.0,5,3test,3,5,BNCI2014-004,TRCSP+LDA
0.82859373,0.056085825,580.0,5,4test,3,5,BNCI2014-004,TRCSP+LDA
0.8788889,0.05502987,600.0,6,0train,3,5,BNCI2014-004,TRCSP+LDA
0.8475,0.054785013,600.0,6,1train,3,5,BNCI2014-004,TRCSP+LDA
0.8748438,0.054738283,560.0,6,2train,3,5,BNCI2014-004,TRCSP+LDA
0.9404687,0.05365491,560.0,6,3test,3,5,BNCI2014-004,TRCSP+LDA
0.9415625,0.05437088,560.0,6,4test,3,5,BNCI2014-004,TRCSP+LDA
0.67055553,0.05210471,600.0,7,0train,3,5,BNCI2014-004,TRCSP+LDA
0.6230556,0.051887274,600.0,7,1train,3,5,BNCI2014-004,TRCSP+LDA
0.92859375,0.053256035,560.0,7,2train,3,5,BNCI2014-004,TRCSP+LDA
0.80359375,0.050907373,560.0,7,3test,3,5,BNCI2014-004,TRCSP+LDA
0.8240625,0.051185608,560.0,7,4test,3,5,BNCI2014-004,TRCSP+LDA
