score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8769444,6.7186527,600.0,1,0train,3,5,BNCI2014-004,TS+EL
0.7416667,6.7712154,600.0,1,1train,3,5,BNCI2014-004,TS+EL
0.88328123,6.370323,560.0,1,2train,3,5,BNCI2014-004,TS+EL
0.9246875,6.284191,560.0,1,3test,3,5,BNCI2014-004,TS+EL
0.7995312,6.2503366,560.0,1,4test,3,5,BNCI2014-004,TS+EL
0.7391667,6.2724895,560.0,2,0train,3,5,BNCI2014-004,TS+EL
0.6522222,6.3494067,560.0,2,1train,3,5,BNCI2014-004,TS+EL
0.6195313,5.844681,520.0,2,2train,3,5,BNCI2014-004,TS+EL
0.57805556,6.2219644,560.0,2,3test,3,5,BNCI2014-004,TS+EL
0.61015624,5.9041405,520.0,2,4test,3,5,BNCI2014-004,TS+EL
0.6072222,6.669403,600.0,3,0train,3,5,BNCI2014-004,TS+EL
0.63611114,6.69333,600.0,3,1train,3,5,BNCI2014-004,TS+EL
0.525625,6.2990255,560.0,3,2train,3,5,BNCI2014-004,TS+EL
0.590625,6.309291,560.0,3,3test,3,5,BNCI2014-004,TS+EL
0.576875,6.2854376,560.0,3,4test,3,5,BNCI2014-004,TS+EL
0.9597222,6.896948,620.0,4,0train,3,5,BNCI2014-004,TS+EL
0.94693875,6.7297564,600.0,4,1train,3,5,BNCI2014-004,TS+EL
0.99828124,6.48046,580.0,4,2train,3,5,BNCI2014-004,TS+EL
0.99890625,6.5377703,580.0,4,3test,3,5,BNCI2014-004,TS+EL
0.98375,6.4905357,580.0,4,4test,3,5,BNCI2014-004,TS+EL
0.67583334,6.9279995,620.0,5,0train,3,5,BNCI2014-004,TS+EL
0.78775513,6.6933975,600.0,5,1train,3,5,BNCI2014-004,TS+EL
0.9664062,6.5072985,580.0,5,2train,3,5,BNCI2014-004,TS+EL
0.92828125,6.4576426,580.0,5,3test,3,5,BNCI2014-004,TS+EL
0.8467187,6.505064,580.0,5,4test,3,5,BNCI2014-004,TS+EL
0.8780556,6.662467,600.0,6,0train,3,5,BNCI2014-004,TS+EL
0.8297222,6.653536,600.0,6,1train,3,5,BNCI2014-004,TS+EL
0.87875,6.2583294,560.0,6,2train,3,5,BNCI2014-004,TS+EL
0.940625,6.256108,560.0,6,3test,3,5,BNCI2014-004,TS+EL
0.94453126,6.262127,560.0,6,4test,3,5,BNCI2014-004,TS+EL
0.7083333,6.6799717,600.0,7,0train,3,5,BNCI2014-004,TS+EL
0.6552778,6.652345,600.0,7,1train,3,5,BNCI2014-004,TS+EL
0.93046874,6.2665367,560.0,7,2train,3,5,BNCI2014-004,TS+EL
0.80375,6.295045,560.0,7,3test,3,5,BNCI2014-004,TS+EL
0.8346875,6.2678185,560.0,7,4test,3,5,BNCI2014-004,TS+EL
0.6404688,6.744508,600.0,8,0train,3,5,BNCI2014-004,TS+EL
0.72055554,7.1312685,640.0,8,1train,3,5,BNCI2014-004,TS+EL
0.93375,6.7017126,600.0,8,2train,3,5,BNCI2014-004,TS+EL
0.9270313,6.7385626,600.0,8,3test,3,5,BNCI2014-004,TS+EL
0.9639062,6.7370834,600.0,8,4test,3,5,BNCI2014-004,TS+EL
0.76694447,6.6709847,600.0,9,0train,3,5,BNCI2014-004,TS+EL
0.69805557,6.710867,600.0,9,1train,3,5,BNCI2014-004,TS+EL
0.910625,6.2802687,560.0,9,2train,3,5,BNCI2014-004,TS+EL
0.93015623,6.246026,560.0,9,3test,3,5,BNCI2014-004,TS+EL
0.9220312,6.3000374,560.0,9,4test,3,5,BNCI2014-004,TS+EL
0.87472224,0.05081439,600.0,1,0train,3,5,BNCI2014-004,TRCSP+LDA
