score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8125,0.7237277,144.0,1,0train,22,2,BNCI2014-001,LogVariance+SVM
0.80806327,0.7076192,144.0,1,1test,22,2,BNCI2014-001,LogVariance+SVM
0.5196759,0.85202074,144.0,2,0train,22,2,BNCI2014-001,LogVariance+SVM
0.45736882,0.7383044,144.0,2,1test,22,2,BNCI2014-001,LogVariance+SVM
0.96373457,0.69459057,144.0,3,0train,22,2,BNCI2014-001,LogVariance+SVM
0.96489197,0.69219756,144.0,3,1test,22,2,BNCI2014-001,LogVariance+SVM
0.7191358,0.74158216,144.0,4,0train,22,2,BNCI2014-001,LogVariance+SVM
0.705054,0.75255704,144.0,4,1test,22,2,BNCI2014-001,LogVariance+SVM
0.515625,0.7406852,144.0,5,0train,22,2,BNCI2014-001,LogVariance+SVM
0.50887346,0.7087438,144.0,5,1test,22,2,BNCI2014-001,LogVariance+SVM
0.71450615,0.813452,144.0,6,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6865355,0.7912371,144.0,6,1test,22,2,BNCI2014-001,LogVariance+SVM
0.68441355,0.73672724,144.0,7,0train,22,2,BNCI2014-001,LogVariance+SVM
0.80189043,0.7235446,144.0,7,1test,22,2,BNCI2014-001,LogVariance+SVM
0.935571,0.8124182,144.0,8,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9708719,0.7977543,144.0,8,1test,22,2,BNCI2014-001,LogVariance+SVM
0.7991898,0.6903794,144.0,9,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9282407,0.74915504,144.0,9,1test,22,2,BNCI2014-001,LogVariance+SVM
0.908179,0.33104253,144.0,1,0train,22,2,BNCI2014-001,FgMDM
0.9502315,0.3213942,144.0,1,1test,22,2,BNCI2014-001,FgMDM
0.53125,0.3201053,144.0,2,0train,22,2,BNCI2014-001,FgMDM
0.5989583,0.32165408,144.0,2,1test,22,2,BNCI2014-001,FgMDM
0.9986497,0.31453943,144.0,3,0train,22,2,BNCI2014-001,FgMDM
0.9971065,0.31409717,144.0,3,1test,22,2,BNCI2014-001,FgMDM
0.85320216,0.30632544,144.0,4,0train,22,2,BNCI2014-001,FgMDM
0.8420139,0.3109882,144.0,4,1test,22,2,BNCI2014-001,FgMDM
0.65007716,0.31433868,144.0,5,0train,22,2,BNCI2014-001,FgMDM
0.7008102,0.313385,144.0,5,1test,22,2,BNCI2014-001,FgMDM
0.8674769,0.3114953,144.0,6,0train,22,2,BNCI2014-001,FgMDM
0.8097994,0.31150556,144.0,6,1test,22,2,BNCI2014-001,FgMDM
0.8472222,0.31228042,144.0,7,0train,22,2,BNCI2014-001,FgMDM
0.8423997,0.30382967,144.0,7,1test,22,2,BNCI2014-001,FgMDM
0.9830247,0.31871033,144.0,8,0train,22,2,BNCI2014-001,FgMDM
0.99151236,0.31213212,144.0,8,1test,22,2,BNCI2014-001,FgMDM
0.7953318,0.31765342,144.0,9,0train,22,2,BNCI2014-001,FgMDM
0.90084875,0.31756186,144.0,9,1test,22,2,BNCI2014-001,FgMDM
0.9521605,0.25438666,144.0,1,0train,22,2,BNCI2014-001,TS+LR
0.96026236,0.25785017,144.0,1,1test,22,2,BNCI2014-001,TS+LR
0.6097608,0.2532704,144.0,2,0train,22,2,BNCI2014-001,TS+LR
0.6396605,0.2593124,144.0,2,1test,22,2,BNCI2014-001,TS+LR
0.998071,0.2504666,144.0,3,0train,22,2,BNCI2014-001,TS+LR
0.9986497,0.2569909,144.0,3,1test,22,2,BNCI2014-001,TS+LR
0.8601466,0.2582016,144.0,4,0train,22,2,BNCI2014-001,TS+LR
0.8883102,0.2568009,144.0,4,1test,22,2,BNCI2014-001,TS+LR
0.6371528,0.25125432,144.0,5,0train,22,2,BNCI2014-001,TS+LR
0.6849923,0.25647902,144.0,5,1test,22,2,BNCI2014-001,TS+LR
0.8778935,0.24953985,144.0,6,0train,22,2,BNCI2014-001,TS+LR
0.81732255,0.25592208,144.0,6,1test,22,2,BNCI2014-001,TS+LR
0.90027004,0.25184846,144.0,7,0train,22,2,BNCI2014-001,TS+LR
0.92727625,0.24744344,144.0,7,1test,22,2,BNCI2014-001,TS+LR
0.99035496,0.25213146,144.0,8,0train,22,2,BNCI2014-001,TS+LR
0.9971065,0.25696087,144.0,8,1test,22,2,BNCI2014-001,TS+LR
0.82253087,0.25401855,144.0,9,0train,22,2,BNCI2014-001,TS+LR
0.9265046,0.26085114,144.0,9,1test,22,2,BNCI2014-001,TS+LR
0.95852625,3.594053,144.0,1,0train,22,2,BNCI2014-001,TS+EL
0.96277004,3.6051955,144.0,1,1test,22,2,BNCI2014-001,TS+EL
0.619213,4.04034,144.0,2,0train,22,2,BNCI2014-001,TS+EL
0.64506173,3.5776486,144.0,2,1test,22,2,BNCI2014-001,TS+EL
0.9990355,3.8219693,144.0,3,0train,22,2,BNCI2014-001,TS+EL
0.9976852,3.6773424,144.0,3,1test,22,2,BNCI2014-001,TS+EL
0.8564815,3.4166346,144.0,4,0train,22,2,BNCI2014-001,TS+EL
0.8879244,3.6976252,144.0,4,1test,22,2,BNCI2014-001,TS+EL
0.6091821,3.567022,144.0,5,0train,22,2,BNCI2014-001,TS+EL
0.67727625,3.5341058,144.0,5,1test,22,2,BNCI2014-001,TS+EL
0.880787,3.729868,144.0,6,0train,22,2,BNCI2014-001,TS+EL
0.82098764,3.713855,144.0,6,1test,22,2,BNCI2014-001,TS+EL
0.90007716,3.5068676,144.0,7,0train,22,2,BNCI2014-001,TS+EL
0.94521606,3.4245653,144.0,7,1test,22,2,BNCI2014-001,TS+EL
0.9868827,3.5557444,144.0,8,0train,22,2,BNCI2014-001,TS+EL
0.99440587,3.546689,144.0,8,1test,22,2,BNCI2014-001,TS+EL
0.83641976,3.7225788,144.0,9,0train,22,2,BNCI2014-001,TS+EL
0.93132716,3.7493093,144.0,9,1test,22,2,BNCI2014-001,TS+EL
0.94174385,17.34949,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.97183645,17.485334,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.51138115,17.461964,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.6417824,17.387608,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.99324846,17.301395,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.9971065,17.37517,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.83603394,17.393019,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.84008485,17.265135,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.6415895,17.313797,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.51948303,17.35756,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.81867284,17.483707,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.78510803,17.3305,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.830054,17.30763,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.8584105,17.39471,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
0.9836034,17.411438,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
0.99575615,17.2593,144.0,8,1test,22,2,BNCI2014-001,CSP+SVM
0.80227625,17.330502,144.0,9,0train,22,2,BNCI2014-001,CSP+SVM
0.96161264,17.37431,144.0,9,1test,22,2,BNCI2014-001,CSP+SVM
0.7820216,0.03317094,144.0,1,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8001543,0.034413338,144.0,1,1test,22,2,BNCI2014-001,LogVariance+LDA
0.58314043,0.031270742,144.0,2,0train,22,2,BNCI2014-001,LogVariance+LDA
0.46122685,0.031193733,144.0,2,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9832176,0.030580997,144.0,3,0train,22,2,BNCI2014-001,LogVariance+LDA
0.94425154,0.034585,144.0,3,1test,22,2,BNCI2014-001,LogVariance+LDA
0.76080245,0.030613184,144.0,4,0train,22,2,BNCI2014-001,LogVariance+LDA
0.69926697,0.030031681,144.0,4,1test,22,2,BNCI2014-001,LogVariance+LDA
0.47376543,0.031466246,144.0,5,0train,22,2,BNCI2014-001,LogVariance+LDA
0.4872685,0.03460622,144.0,5,1test,22,2,BNCI2014-001,LogVariance+LDA
0.7002315,0.029543877,144.0,6,0train,22,2,BNCI2014-001,LogVariance+LDA
0.669946,0.030272722,144.0,6,1test,22,2,BNCI2014-001,LogVariance+LDA
0.6728395,0.031062365,144.0,7,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8009259,0.033249617,144.0,7,1test,22,2,BNCI2014-001,LogVariance+LDA
