score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.95756173,3.4392662,144.0,7,1test,22,2,BNCI2014-001,TS+EL
0.9868827,3.5357008,144.0,8,0train,22,2,BNCI2014-001,TS+EL
0.99440587,3.5221221,144.0,8,1test,22,2,BNCI2014-001,TS+EL
0.83641976,3.6762044,144.0,9,0train,22,2,BNCI2014-001,TS+EL
0.9334491,3.6922648,144.0,9,1test,22,2,BNCI2014-001,TS+EL
0.94174385,17.386368,144.0,1,0train,22,2,BNCI2014-001,CSP+SVM
0.97260803,17.385572,144.0,1,1test,22,2,BNCI2014-001,CSP+SVM
0.54147375,17.31704,144.0,2,0train,22,2,BNCI2014-001,CSP+SVM
0.6224923,17.49066,144.0,2,1test,22,2,BNCI2014-001,CSP+SVM
0.9855324,17.359852,144.0,3,0train,22,2,BNCI2014-001,CSP+SVM
0.9837963,17.32257,144.0,3,1test,22,2,BNCI2014-001,CSP+SVM
0.8290895,17.22898,144.0,4,0train,22,2,BNCI2014-001,CSP+SVM
0.8298611,17.426035,144.0,4,1test,22,2,BNCI2014-001,CSP+SVM
0.6101466,17.419521,144.0,5,0train,22,2,BNCI2014-001,CSP+SVM
0.62017745,17.2847,144.0,5,1test,22,2,BNCI2014-001,CSP+SVM
0.8157793,17.32098,144.0,6,0train,22,2,BNCI2014-001,CSP+SVM
0.7814429,17.344286,144.0,6,1test,22,2,BNCI2014-001,CSP+SVM
0.8200231,17.393915,144.0,7,0train,22,2,BNCI2014-001,CSP+SVM
0.86844134,17.307226,144.0,7,1test,22,2,BNCI2014-001,CSP+SVM
0.99054784,17.195227,144.0,8,0train,22,2,BNCI2014-001,CSP+SVM
0.99266976,17.30164,144.0,8,1test,22,2,BNCI2014-001,CSP+SVM
0.80459106,17.440668,144.0,9,0train,22,2,BNCI2014-001,CSP+SVM
0.94483024,17.393652,144.0,9,1test,22,2,BNCI2014-001,CSP+SVM
0.7820216,0.029834032,144.0,1,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8001543,0.03025031,144.0,1,1test,22,2,BNCI2014-001,LogVariance+LDA
0.58314043,0.03336191,144.0,2,0train,22,2,BNCI2014-001,LogVariance+LDA
0.46122685,0.038984537,144.0,2,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9832176,0.026643038,144.0,3,0train,22,2,BNCI2014-001,LogVariance+LDA
0.94425154,0.027761698,144.0,3,1test,22,2,BNCI2014-001,LogVariance+LDA
0.76080245,0.032906294,144.0,4,0train,22,2,BNCI2014-001,LogVariance+LDA
0.69926697,0.037683487,144.0,4,1test,22,2,BNCI2014-001,LogVariance+LDA
0.47376543,0.0268147,144.0,5,0train,22,2,BNCI2014-001,LogVariance+LDA
0.4872685,0.028173447,144.0,5,1test,22,2,BNCI2014-001,LogVariance+LDA
0.7002315,0.030111551,144.0,6,0train,22,2,BNCI2014-001,LogVariance+LDA
0.669946,0.032037497,144.0,6,1test,22,2,BNCI2014-001,LogVariance+LDA
0.6728395,0.032162428,144.0,7,0train,22,2,BNCI2014-001,LogVariance+LDA
0.8009259,0.033091784,144.0,7,1test,22,2,BNCI2014-001,LogVariance+LDA
0.97588736,0.036353827,144.0,8,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9552469,0.032306194,144.0,8,1test,22,2,BNCI2014-001,LogVariance+LDA
0.81963736,0.026422739,144.0,9,0train,22,2,BNCI2014-001,LogVariance+LDA
0.9203318,0.02629447,144.0,9,1test,22,2,BNCI2014-001,LogVariance+LDA
0.9502315,0.25036716,144.0,1,0train,22,2,BNCI2014-001,MDM
0.9484954,0.25026488,144.0,1,1test,22,2,BNCI2014-001,MDM
0.51022375,0.2528777,144.0,2,0train,22,2,BNCI2014-001,MDM
0.5509259,0.25451565,144.0,2,1test,22,2,BNCI2014-001,MDM
0.994213,0.2514465,144.0,3,0train,22,2,BNCI2014-001,MDM
0.99228394,0.25256038,144.0,3,1test,22,2,BNCI2014-001,MDM
0.8043981,0.24698997,144.0,4,0train,22,2,BNCI2014-001,MDM
0.7652392,0.2518716,144.0,4,1test,22,2,BNCI2014-001,MDM
0.6099537,0.25255108,144.0,5,0train,22,2,BNCI2014-001,MDM
0.53433645,0.24999046,144.0,5,1test,22,2,BNCI2014-001,MDM
0.75597996,0.25508523,144.0,6,0train,22,2,BNCI2014-001,MDM
0.72935957,0.2568953,144.0,6,1test,22,2,BNCI2014-001,MDM
0.9083719,0.25189114,144.0,7,0train,22,2,BNCI2014-001,MDM
0.7310957,0.24458337,144.0,7,1test,22,2,BNCI2014-001,MDM
0.96084106,0.25716043,144.0,8,0train,22,2,BNCI2014-001,MDM
0.9974923,0.25434756,144.0,8,1test,22,2,BNCI2014-001,MDM
0.6770833,0.2535565,144.0,9,0train,22,2,BNCI2014-001,MDM
0.9646991,0.25032806,144.0,9,1test,22,2,BNCI2014-001,MDM
0.951196,3.878257,144.0,1,0train,22,2,BNCI2014-001,TS+SVM
0.9517747,3.8739724,144.0,1,1test,22,2,BNCI2014-001,TS+SVM
0.59375,3.8593788,144.0,2,0train,22,2,BNCI2014-001,TS+SVM
0.638696,3.891256,144.0,2,1test,22,2,BNCI2014-001,TS+SVM
0.9974923,3.8373928,144.0,3,0train,22,2,BNCI2014-001,TS+SVM
0.9936343,3.8125033,144.0,3,1test,22,2,BNCI2014-001,TS+SVM
0.8462577,3.7774105,144.0,4,0train,22,2,BNCI2014-001,TS+SVM
0.8777006,3.8874133,144.0,4,1test,22,2,BNCI2014-001,TS+SVM
0.6107253,3.8894484,144.0,5,0train,22,2,BNCI2014-001,TS+SVM
0.689429,3.855799,144.0,5,1test,22,2,BNCI2014-001,TS+SVM
0.8584105,3.8674853,144.0,6,0train,22,2,BNCI2014-001,TS+SVM
0.7679398,3.8644218,144.0,6,1test,22,2,BNCI2014-001,TS+SVM
0.85108024,3.7612734,144.0,7,0train,22,2,BNCI2014-001,TS+SVM
0.9201389,3.715718,144.0,7,1test,22,2,BNCI2014-001,TS+SVM
0.9884259,3.8459094,144.0,8,0train,22,2,BNCI2014-001,TS+SVM
0.9971065,3.8419414,144.0,8,1test,22,2,BNCI2014-001,TS+SVM
0.80516976,3.8593845,144.0,9,0train,22,2,BNCI2014-001,TS+SVM
0.9506173,3.8214214,144.0,9,1test,22,2,BNCI2014-001,TS+SVM
0.94810957,0.15981364,144.0,1,0train,22,2,BNCI2014-001,CSP+LDA
0.9577546,0.16007257,144.0,1,1test,22,2,BNCI2014-001,CSP+LDA
0.5300926,0.16202879,144.0,2,0train,22,2,BNCI2014-001,CSP+LDA
0.64891976,0.16350484,144.0,2,1test,22,2,BNCI2014-001,CSP+LDA
0.99112654,0.1598196,144.0,3,0train,22,2,BNCI2014-001,CSP+LDA
0.998071,0.16082835,144.0,3,1test,22,2,BNCI2014-001,CSP+LDA
0.83371913,0.16313124,144.0,4,0train,22,2,BNCI2014-001,CSP+LDA
0.8302469,0.16163802,144.0,4,1test,22,2,BNCI2014-001,CSP+LDA
0.61651236,0.16171741,144.0,5,0train,22,2,BNCI2014-001,CSP+LDA
0.5700231,0.16280007,144.0,5,1test,22,2,BNCI2014-001,CSP+LDA
0.8136574,0.16732049,144.0,6,0train,22,2,BNCI2014-001,CSP+LDA
0.7839506,0.16689777,144.0,6,1test,22,2,BNCI2014-001,CSP+LDA
0.86882716,0.16055846,144.0,7,0train,22,2,BNCI2014-001,CSP+LDA
0.8929398,0.16061163,144.0,7,1test,22,2,BNCI2014-001,CSP+LDA
0.98823303,0.1635809,144.0,8,0train,22,2,BNCI2014-001,CSP+LDA
0.99324846,0.16459703,144.0,8,1test,22,2,BNCI2014-001,CSP+LDA
0.8246528,0.16064501,144.0,9,0train,22,2,BNCI2014-001,CSP+LDA
0.95003855,0.1608305,144.0,9,1test,22,2,BNCI2014-001,CSP+LDA
0.9224537,0.045841217,144.0,1,0train,22,2,BNCI2014-001,TRCSP+LDA
0.93441355,0.045459032,144.0,1,1test,22,2,BNCI2014-001,TRCSP+LDA
0.58236885,0.04861641,144.0,2,0train,22,2,BNCI2014-001,TRCSP+LDA
0.45505401,0.049507618,144.0,2,1test,22,2,BNCI2014-001,TRCSP+LDA
0.9895833,0.04563141,144.0,3,0train,22,2,BNCI2014-001,TRCSP+LDA
0.9818673,0.046869755,144.0,3,1test,22,2,BNCI2014-001,TRCSP+LDA
0.8177083,0.04903841,144.0,4,0train,22,2,BNCI2014-001,TRCSP+LDA
0.783179,0.050135612,144.0,4,1test,22,2,BNCI2014-001,TRCSP+LDA
0.5617284,0.046340942,144.0,5,0train,22,2,BNCI2014-001,TRCSP+LDA
0.5653935,0.04638195,144.0,5,1test,22,2,BNCI2014-001,TRCSP+LDA
0.76195985,0.048110962,144.0,6,0train,22,2,BNCI2014-001,TRCSP+LDA
0.72550154,0.048332453,144.0,6,1test,22,2,BNCI2014-001,TRCSP+LDA
0.6408179,0.04852724,144.0,7,0train,22,2,BNCI2014-001,TRCSP+LDA
0.6259645,0.049767494,144.0,7,1test,22,2,BNCI2014-001,TRCSP+LDA
0.97993827,0.048404932,144.0,8,0train,22,2,BNCI2014-001,TRCSP+LDA
0.99517745,0.050274134,144.0,8,1test,22,2,BNCI2014-001,TRCSP+LDA
0.84683645,0.046596527,144.0,9,0train,22,2,BNCI2014-001,TRCSP+LDA
0.9513889,0.0466156,144.0,9,1test,22,2,BNCI2014-001,TRCSP+LDA
0.96103394,0.1657691,144.0,1,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9558256,0.16099238,144.0,1,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.5028935,0.16483593,144.0,2,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.6481481,0.16461611,144.0,2,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.99228394,0.16196275,144.0,3,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9976852,0.162395,144.0,3,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.83699846,0.16444731,144.0,4,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.83661264,0.16359448,144.0,4,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.625,0.1618545,144.0,5,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.57272375,0.1621666,144.0,5,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.81790125,0.17295241,144.0,6,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.78491515,0.17059779,144.0,6,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.8734568,0.16768312,144.0,7,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.88695985,0.16375303,144.0,7,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9866898,0.16543126,144.0,8,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9947917,0.16634655,144.0,8,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.82195216,0.16357422,144.0,9,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.95756173,0.16459394,144.0,9,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
