score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.78838736,0.7594402,144.0,1,0train,22,2,BNCI2014-001,LogVariance+SVM
0.80111885,0.75128317,144.0,1,1test,22,2,BNCI2014-001,LogVariance+SVM
0.5515046,0.8426447,144.0,2,0train,22,2,BNCI2014-001,LogVariance+SVM
0.5590278,0.82974625,144.0,2,1test,22,2,BNCI2014-001,LogVariance+SVM
0.96373457,0.6769495,144.0,3,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9679784,0.78900194,144.0,3,1test,22,2,BNCI2014-001,LogVariance+SVM
0.74054784,0.7504482,144.0,4,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6907793,0.73741984,144.0,4,1test,22,2,BNCI2014-001,LogVariance+SVM
0.515625,0.66481376,144.0,5,0train,22,2,BNCI2014-001,LogVariance+SVM
0.4878472,0.6585617,144.0,5,1test,22,2,BNCI2014-001,LogVariance+SVM
0.71450615,0.8492062,144.0,6,0train,22,2,BNCI2014-001,LogVariance+SVM
0.6851852,0.8312969,144.0,6,1test,22,2,BNCI2014-001,LogVariance+SVM
0.68441355,0.809782,144.0,7,0train,22,2,BNCI2014-001,LogVariance+SVM
0.77700615,0.8292887,144.0,7,1test,22,2,BNCI2014-001,LogVariance+SVM
0.96508485,0.83040524,144.0,8,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9708719,0.784842,144.0,8,1test,22,2,BNCI2014-001,LogVariance+SVM
0.77334106,0.83011794,144.0,9,0train,22,2,BNCI2014-001,LogVariance+SVM
0.9226466,0.8685689,144.0,9,1test,22,2,BNCI2014-001,LogVariance+SVM
0.908179,0.33663535,144.0,1,0train,22,2,BNCI2014-001,FgMDM
0.9502315,0.3347404,144.0,1,1test,22,2,BNCI2014-001,FgMDM
0.53125,0.32865524,144.0,2,0train,22,2,BNCI2014-001,FgMDM
0.5989583,0.3364854,144.0,2,1test,22,2,BNCI2014-001,FgMDM
0.9986497,0.3411348,144.0,3,0train,22,2,BNCI2014-001,FgMDM
0.9971065,0.34816384,144.0,3,1test,22,2,BNCI2014-001,FgMDM
0.85320216,0.33355713,144.0,4,0train,22,2,BNCI2014-001,FgMDM
0.8420139,0.3430791,144.0,4,1test,22,2,BNCI2014-001,FgMDM
0.65007716,0.3314402,144.0,5,0train,22,2,BNCI2014-001,FgMDM
0.7008102,0.3168161,144.0,5,1test,22,2,BNCI2014-001,FgMDM
0.8674769,0.31306124,144.0,6,0train,22,2,BNCI2014-001,FgMDM
0.8097994,0.3132968,144.0,6,1test,22,2,BNCI2014-001,FgMDM
0.8472222,0.33285904,144.0,7,0train,22,2,BNCI2014-001,FgMDM
0.8423997,0.32304478,144.0,7,1test,22,2,BNCI2014-001,FgMDM
0.9830247,0.34403682,144.0,8,0train,22,2,BNCI2014-001,FgMDM
0.99151236,0.33744025,144.0,8,1test,22,2,BNCI2014-001,FgMDM
0.7953318,0.31494713,144.0,9,0train,22,2,BNCI2014-001,FgMDM
0.90084875,0.33173418,144.0,9,1test,22,2,BNCI2014-001,FgMDM
0.9521605,0.2554462,144.0,1,0train,22,2,BNCI2014-001,TS+LR
0.96026236,0.2623484,144.0,1,1test,22,2,BNCI2014-001,TS+LR
0.6097608,0.26596546,144.0,2,0train,22,2,BNCI2014-001,TS+LR
